baseline_cost,baseline_carbon_tonnes,baseline_reliability,baseline_gas_used,baseline_unserved_mw
2038680.0,12486.92,1.0,25483.5,0.0
4031416.0,24692.42,1.0,50392.7,0.0
3855560.0,23615.31,1.0,48194.5,0.0
1981888.0,12139.06,1.0,24773.6,0.0
2214656.0,13564.77,1.0,27683.2,0.0
20577951.6,21549.6,0.9302,43978.8,3411.9
3190192.0,19539.93,1.0,39877.4,0.0
4406528.0,26989.98,1.0,55081.6,0.0
2876352.0,17617.66,1.0,35954.4,0.0
35559671.2,28918.4,0.9059,59017.1,6167.7
7592619.2,26618.14,0.9892,54322.7,649.4
3084152.0,18890.43,1.0,38551.9,0.0
2364328.0,14481.51,1.0,29554.1,0.0
3200448.0,19602.74,1.0,40005.6,0.0
3204632.0,19628.37,1.0,40057.9,0.0
2561800.0,15691.02,1.0,32022.5,0.0
21456653.6,20217.12,0.9208,41259.4,3631.2
4209840.0,25785.27,1.0,52623.0,0.0
3011792.0,18447.23,1.0,37647.4,0.0
1968696.0,12058.26,1.0,24608.7,0.0
3780072.0,23152.94,1.0,47250.9,0.0
3070264.0,18805.37,1.0,38378.3,0.0
2195504.0,13447.46,1.0,27443.8,0.0
3008048.0,18424.29,1.0,37600.6,0.0
4534248.0,27772.27,1.0,56678.1,0.0
8082181.2,15696.12,0.969,32032.9,1103.9
9075552.8,28804.97,0.9866,58785.7,874.5
4210040.0,25786.49,1.0,52625.5,0.0
2345008.0,14363.17,1.0,29312.6,0.0
14735321.2,13047.91,0.9148,26628.4,2521.0
3589000.0,21982.62,1.0,44862.5,0.0
3256328.0,19945.01,1.0,40704.1,0.0
3577432.0,21911.77,1.0,44717.9,0.0
2839376.0,17391.18,1.0,35492.2,0.0
24581680.8,23722.01,0.923,48412.3,4141.7
27450830.8,22790.39,0.9082,46511.0,4746.0
5668676.4,17302.06,0.9855,35310.3,568.8
2844624.0,17423.32,1.0,35557.8,0.0
3251096.0,19912.96,1.0,40638.7,0.0
3445736.0,21105.13,1.0,43071.7,0.0
4305112.0,26368.81,1.0,53813.9,0.0
22005447.2,21910.03,0.9258,44714.3,3685.7
1872712.0,11470.36,1.0,23408.9,0.0
2255672.0,13815.99,1.0,28195.9,0.0
2124232.0,13010.92,1.0,26552.9,0.0
1857992.0,11380.2,1.0,23224.9,0.0
2923808.0,17908.32,1.0,36547.6,0.0
3022168.0,18510.78,1.0,37777.1,0.0
3562648.0,21821.22,1.0,44533.1,0.0
2193688.0,13436.34,1.0,27421.1,0.0
2697208.0,16520.4,1.0,33715.1,0.0
2504184.0,15338.13,1.0,31302.3,0.0
26687858.8,22591.5,0.9102,46105.1,4599.9
3300632.0,20216.37,1.0,41257.9,0.0
2553944.0,15642.91,1.0,31924.3,0.0
37058904.8,30895.75,0.9086,63052.6,6402.9
16744300.4,15909.38,0.9216,32468.1,2829.4
2520472.0,15437.89,1.0,31505.9,0.0
1780416.0,10905.05,1.0,22255.2,0.0
2293616.0,14048.4,1.0,28670.2,0.0
22339982.8,17781.08,0.9036,36287.9,3887.4
5458312.4,19722.27,0.99,40249.5,447.7
2983256.0,18272.44,1.0,37290.7,0.0
3300496.0,20215.54,1.0,41256.2,0.0
3794672.0,23242.37,1.0,47433.4,0.0
3660088.0,22418.04,1.0,45751.1,0.0
3190976.0,19544.73,1.0,39887.2,0.0
6525182.0,23568.58,0.99,48099.2,535.4
2828936.0,17327.23,1.0,35361.7,0.0
3786688.0,23193.46,1.0,47333.6,0.0
3430576.0,21012.28,1.0,42882.2,0.0
3253952.0,19930.46,1.0,40674.4,0.0
2686672.0,16455.87,1.0,33583.4,0.0
2420992.0,14828.58,1.0,30262.4,0.0
2687320.0,16459.83,1.0,33591.5,0.0
20777004.8,24137.43,0.9385,49260.1,3367.2
3070736.0,18808.26,1.0,38384.2,0.0
22820938.8,20117.49,0.9143,41056.1,3907.3
2563960.0,15704.25,1.0,32049.5,0.0
4617856.4,24717.48,0.9979,50443.8,116.5
1761600.0,10789.8,1.0,22020.0,0.0
3817976.0,23385.1,1.0,47724.7,0.0
15290355.6,22743.38,0.9551,46415.1,2315.4
4324432.0,26487.15,1.0,54055.4,0.0
4448853.2,22443.86,0.9969,45803.8,156.9
3162120.0,19367.99,1.0,39526.5,0.0
25742552.8,28474.22,0.9347,58110.7,4218.7
3226816.0,19764.25,1.0,40335.2,0.0
4068080.0,24916.99,1.0,50851.0,0.0
4040504.0,24748.09,1.0,50506.3,0.0
2576888.0,15783.44,1.0,32211.1,0.0
6875375.6,27389.32,0.9923,55896.6,480.7
3242160.0,19858.23,1.0,40527.0,0.0
2861256.0,17525.19,1.0,35765.7,0.0
3564744.0,21834.06,1.0,44559.3,0.0
2551008.0,15624.92,1.0,31887.6,0.0
3045544.0,18653.96,1.0,38069.3,0.0
12664653.2,29125.01,0.976,59438.8,1581.9
8213862.8,28051.97,0.9886,57248.9,726.8
25114646.8,22813.77,0.9173,46558.7,4278.0
2674584.0,16381.83,1.0,33432.3,0.0
2184856.0,13382.24,1.0,27310.7,0.0
4933912.0,30220.21,1.0,61673.9,0.0
16600324.4,18408.53,0.9349,37568.4,2719.0
3465744.0,21227.68,1.0,43321.8,0.0
2973352.0,18211.78,1.0,37166.9,0.0
1889008.0,11570.17,1.0,23612.6,0.0
2694000.0,16500.75,1.0,33675.0,0.0
1939632.0,11880.25,1.0,24245.4,0.0
22793710.4,19037.18,0.9088,38851.4,3937.1
4333000.0,26539.62,1.0,54162.5,0.0
18003221.6,24789.84,0.9503,50591.5,2791.2
21437969.6,22445.49,0.9302,45807.1,3554.7
2019048.0,12366.67,1.0,25238.1,0.0
2788680.0,17080.67,1.0,34858.5,0.0
28216436.0,23103.11,0.9067,47149.2,4888.9
2255568.0,13815.35,1.0,28194.6,0.0
15244206.0,23752.48,0.9578,48474.5,2273.2
2486424.0,15229.35,1.0,31080.3,0.0
2784728.0,17056.46,1.0,34809.1,0.0
2713368.0,16619.38,1.0,33917.1,0.0
3606504.0,22089.84,1.0,45081.3,0.0
29641717.6,23904.76,0.905,48785.2,5147.8
2670456.0,16356.54,1.0,33380.7,0.0
1874328.0,11480.26,1.0,23429.1,0.0
25129278.4,22397.16,0.9154,45708.5,4294.5
9760360.0,27840.33,0.9835,56817.0,1043.0
3593776.0,22011.88,1.0,44922.2,0.0
15418758.8,20419.58,0.9478,41672.6,2417.0
2371920.0,14528.01,1.0,29649.0,0.0
2751592.0,16853.5,1.0,34394.9,0.0
7026616.4,16814.76,0.9775,34315.8,856.3
18550844.8,17729.7,0.9221,36183.1,3131.2
4456528.0,27296.23,1.0,55706.6,0.0
2388520.0,14629.68,1.0,29856.5,0.0
36925172.8,33693.46,0.9177,68762.2,6284.8
25294810.8,24097.96,0.9218,49179.5,4272.1
3074240.0,18829.72,1.0,38428.0,0.0
2559304.0,15675.74,1.0,31991.3,0.0
1934280.0,11847.47,1.0,24178.5,0.0
3005832.0,18410.72,1.0,37572.9,0.0
2512920.0,15391.64,1.0,31411.5,0.0
3893272.0,23846.29,1.0,48665.9,0.0
3098776.0,18980.0,1.0,38734.7,0.0
12613343.2,18412.01,0.954,37575.5,1921.5
2854448.0,17483.49,1.0,35680.6,0.0
3532448.0,21636.24,1.0,44155.6,0.0
24514482.4,23216.09,0.9213,47379.8,4144.8
6565582.8,14661.0,0.9749,29920.4,834.4
2972680.0,18207.67,1.0,37158.5,0.0
1921032.0,11766.32,1.0,24012.9,0.0
3278336.0,20079.81,1.0,40979.2,0.0
2814776.0,17240.5,1.0,35184.7,0.0
2902720.0,17779.16,1.0,36284.0,0.0
3299392.0,20208.78,1.0,41242.4,0.0
16878594.8,27459.26,0.9602,56039.3,2479.1
18965264.4,19464.73,0.9285,39723.9,3157.5
9842749.2,21646.97,0.9743,44177.5,1261.7
1666016.0,10204.35,1.0,20825.2,0.0
2214008.0,13560.8,1.0,27675.1,0.0
3082520.0,18880.44,1.0,38531.5,0.0
3051384.0,18689.73,1.0,38142.3,0.0
10953192.0,19386.8,0.9646,39564.9,1557.6
2480968.0,15195.93,1.0,31012.1,0.0
2462760.0,15084.41,1.0,30784.5,0.0
2464264.0,15093.62,1.0,30803.3,0.0
31996922.0,28108.68,0.914,57364.7,5481.5
1998096.0,12238.34,1.0,24976.2,0.0
4077880.0,24977.01,1.0,50973.5,0.0
2107640.0,12909.3,1.0,26345.5,0.0
3059376.0,18738.68,1.0,38242.2,0.0
2234280.0,13684.97,1.0,27928.5,0.0
2074144.0,12704.13,1.0,25926.8,0.0
2893384.0,17721.98,1.0,36167.3,0.0
1557616.0,9540.4,1.0,19470.2,0.0
1743896.0,10681.36,1.0,21798.7,0.0
18366380.8,18474.11,0.9267,37702.3,3070.0
16708162.8,21282.62,0.9452,43433.9,2646.7
3411760.0,20897.03,1.0,42647.0,0.0
13291602.4,18292.33,0.9503,37331.3,2061.0
2625752.0,16082.73,1.0,32821.9,0.0
2664624.0,16320.82,1.0,33307.8,0.0
2428760.0,14876.16,1.0,30359.5,0.0
2155272.0,13201.04,1.0,26940.9,0.0
3228872.0,19776.84,1.0,40360.9,0.0
3782080.0,23165.24,1.0,47276.0,0.0
2204864.0,13504.79,1.0,27560.8,0.0
2984120.0,18277.74,1.0,37301.5,0.0
1849176.0,11326.2,1.0,23114.7,0.0
2703440.0,16558.57,1.0,33793.0,0.0
31226766.0,27326.79,0.9136,55769.0,5353.0
3541272.0,21690.29,1.0,44265.9,0.0
2557984.0,15667.65,1.0,31974.8,0.0
16854667.6,22929.05,0.9496,46794.0,2622.2
2558400.0,15670.2,1.0,31980.0,0.0
1920832.0,11765.1,1.0,24010.4,0.0
17350115.6,21896.66,0.9445,44687.1,2755.0
2802840.0,17167.4,1.0,35035.5,0.0
32697485.2,32137.48,0.9247,65586.7,5490.1
15224370.4,21255.41,0.9512,43378.4,2350.8
33110632.0,28601.5,0.9123,58370.4,5688.2
4060712.0,24871.86,1.0,50758.9,0.0
2157928.0,13217.31,1.0,26974.1,0.0
3160760.0,19359.65,1.0,39509.5,0.0
2560064.0,15680.39,1.0,32000.8,0.0
6597867.2,23502.04,0.9896,47963.3,552.2
30844064.0,24028.77,0.9012,49038.3,5384.2
3527840.0,21608.02,1.0,44098.0,0.0
23406385.2,21696.8,0.9193,44279.2,3972.8
23252106.4,24965.54,0.9323,50950.1,3835.2
1350776.0,8273.5,1.0,16884.7,0.0
7560774.8,30574.93,0.9926,62397.8,513.8
3947880.0,24180.76,1.0,49348.5,0.0
3501306.8,19188.75,0.9983,39160.7,73.7
1753864.0,10742.42,1.0,21923.3,0.0
2034184.0,12459.38,1.0,25427.3,0.0
2826784.0,17314.05,1.0,35334.8,0.0
2788440.0,17079.19,1.0,34855.5,0.0
2754824.0,16873.3,1.0,34435.3,0.0
2477088.0,15172.16,1.0,30963.6,0.0
8802006.4,16343.99,0.9669,33355.1,1226.7
2584352.0,15829.16,1.0,32304.4,0.0
2839408.0,17391.37,1.0,35492.6,0.0
8266741.6,27837.15,0.9882,56810.5,744.4
1811904.0,11097.91,1.0,22648.8,0.0
25932795.2,21902.97,0.91,44699.9,4471.4
3396504.0,20803.59,1.0,42456.3,0.0
20777611.2,22091.72,0.9314,45085.1,3434.2
2809792.0,17209.98,1.0,35122.4,0.0
3026048.0,18534.54,1.0,37825.6,0.0
2691616.0,16486.15,1.0,33645.2,0.0
21466894.0,17888.94,0.9086,36508.1,3709.2
24148058.4,19857.0,0.9071,40524.5,4181.2
2100528.0,12865.73,1.0,26256.6,0.0
3563256.0,21824.94,1.0,44540.7,0.0
2950824.0,18073.8,1.0,36885.3,0.0
32166870.8,27451.76,0.9111,56024.0,5537.0
4095888.0,25087.31,1.0,51198.6,0.0
24619964.0,22187.59,0.9165,45280.8,4199.5
2535800.0,15531.77,1.0,31697.5,0.0
2990632.0,18317.62,1.0,37382.9,0.0
2022496.0,12387.79,1.0,25281.2,0.0
9694140.0,23315.67,0.9777,47583.0,1177.5
2069544.0,12675.96,1.0,25869.3,0.0
4529384.0,27742.48,1.0,56617.3,0.0
2791432.0,17097.52,1.0,34892.9,0.0
2358448.0,14445.49,1.0,29480.6,0.0
3689704.0,22599.44,1.0,46121.3,0.0
3408176.0,20875.08,1.0,42602.2,0.0
27210425.2,26688.92,0.9245,54467.2,4570.6
34340966.0,29851.51,0.9129,60921.5,5893.4
2612936.0,16004.23,1.0,32661.7,0.0
3094808.0,18955.7,1.0,38685.1,0.0
4233008.0,25927.17,1.0,52912.6,0.0
2329320.0,14267.08,1.0,29116.5,0.0
2235200.0,13690.6,1.0,27940.0,0.0
3223200.0,19742.1,1.0,40290.0,0.0
1792320.0,10977.96,1.0,22404.0,0.0
3384592.0,20730.63,1.0,42307.4,0.0
2632824.0,16126.05,1.0,32910.3,0.0
22914413.2,19127.54,0.9087,39035.8,3958.3
3254488.0,19933.74,1.0,40681.1,0.0
3171264.0,19423.99,1.0,39640.8,0.0
4731736.0,28981.88,1.0,59146.7,0.0
4276736.0,26195.01,1.0,53459.2,0.0
2867416.0,17562.92,1.0,35842.7,0.0
8274277.2,25306.83,0.9856,51646.6,828.5
23955517.6,25018.28,0.9299,51057.7,3974.2
3557112.0,21787.31,1.0,44463.9,0.0
2176600.0,13331.67,1.0,27207.5,0.0
3245880.0,19881.01,1.0,40573.5,0.0
17955094.8,16544.51,0.9187,33764.3,3050.8
2611872.0,15997.72,1.0,32648.4,0.0
6227838.0,23964.6,0.9915,48907.3,463.1
24746763.6,19089.26,0.9001,38957.7,4326.0
5762304.4,20322.47,0.9894,41474.4,488.9
10455012.8,25631.98,0.9784,52310.2,1254.0
2832120.0,17346.74,1.0,35401.5,0.0
2034728.0,12462.71,1.0,25434.1,0.0
2171288.0,13299.14,1.0,27141.1,0.0
2062216.0,12631.07,1.0,25777.7,0.0
21770355.6,25609.88,0.9394,52265.1,3517.8
2448552.0,14997.38,1.0,30606.9,0.0
6916348.4,22506.3,0.9873,45931.2,648.4
3942976.0,24150.73,1.0,49287.2,0.0
3186128.0,19515.03,1.0,39826.6,0.0
2916024.0,17860.65,1.0,36450.3,0.0
3266952.0,20010.08,1.0,40836.9,0.0
1974016.0,12090.85,1.0,24675.2,0.0
3544528.0,21710.23,1.0,44306.6,0.0
26873283.6,20868.69,0.9008,42589.2,4693.2
2498384.0,15302.6,1.0,31229.8,0.0
4484728.0,27468.96,1.0,56059.1,0.0
2420696.0,14826.76,1.0,30258.7,0.0
3223760.0,19745.53,1.0,40297.0,0.0
4975104.0,30472.51,1.0,62188.8,0.0
7920344.4,27133.72,0.9887,55374.9,698.1
3036584.0,18599.08,1.0,37957.3,0.0
27676956.0,22126.29,0.9041,45155.7,4812.9
3126784.0,19151.55,1.0,39084.8,0.0
3988245.2,20486.26,0.9972,41808.7,128.7
3769672.0,23089.24,1.0,47120.9,0.0
4522808.0,27702.2,1.0,56535.1,0.0
2619768.0,16046.08,1.0,32747.1,0.0
3512728.0,21515.46,1.0,43909.1,0.0
2606896.0,15967.24,1.0,32586.2,0.0
3090392.0,18928.65,1.0,38629.9,0.0
2884872.0,17669.84,1.0,36060.9,0.0
8824596.8,15884.56,0.9654,32417.5,1246.2
15702374.8,17256.73,0.9341,35217.8,2577.0
3594720.0,22017.66,1.0,44934.0,0.0
20807855.6,20648.63,0.9255,42140.1,3487.3
6123648.0,21943.72,0.9898,44783.1,508.2
2589128.0,15858.41,1.0,32364.1,0.0
2747992.0,16831.45,1.0,34349.9,0.0
2121568.0,12994.6,1.0,26519.6,0.0
2162568.0,13245.73,1.0,27032.1,0.0
21702170.0,26095.07,0.941,53255.2,3488.3
2707352.0,16582.53,1.0,33841.9,0.0
39354555.6,32599.73,0.9079,66530.1,6806.4
18966461.6,16706.31,0.9143,34094.5,3247.8
5170438.0,21726.53,0.9934,44339.8,324.7
3485392.0,21348.03,1.0,43567.4,0.0
2048624.0,12547.82,1.0,25607.8,0.0
3149224.0,19289.0,1.0,39365.3,0.0
33188068.0,28111.1,0.9103,57369.6,5719.7
6261024.4,28430.26,0.995,58020.9,323.9
30667522.8,28451.07,0.9193,58063.4,5204.5
4351080.0,26650.37,1.0,54388.5,0.0
2692728.0,16492.96,1.0,33659.1,0.0
4027368.0,24667.63,1.0,50342.1,0.0
2519896.0,15434.36,1.0,31498.7,0.0
2458464.0,15058.09,1.0,30730.8,0.0
4591808.0,28124.82,1.0,57397.6,0.0
5649310.8,22168.58,0.9919,45242.0,406.0
7236004.0,28723.21,0.9922,58618.8,509.3
3446704.0,21111.06,1.0,43083.8,0.0
2195296.0,13446.19,1.0,27441.2,0.0
4460040.0,27317.74,1.0,55750.5,0.0
2404760.0,14729.16,1.0,30059.5,0.0
31435398.4,30813.64,0.9244,62885.0,5280.9
3548776.0,21736.25,1.0,44359.7,0.0
9993971.2,25180.92,0.9794,51389.6,1176.6
4302472.0,26352.64,1.0,53780.9,0.0
4493384.0,27521.98,1.0,56167.3,0.0
2702824.0,16554.8,1.0,33785.3,0.0
19307316.0,18380.0,0.9218,37510.2,3261.3
2935040.0,17977.12,1.0,36688.0,0.0
3308336.0,20263.56,1.0,41354.2,0.0
2223664.0,13619.94,1.0,27795.8,0.0
2210424.0,13538.85,1.0,27630.3,0.0
21562784.8,22699.77,0.9306,46326.1,3571.3
2595312.0,15896.29,1.0,32441.4,0.0
2709168.0,16593.65,1.0,33864.6,0.0
2740504.0,16785.59,1.0,34256.3,0.0
2947120.0,18051.11,1.0,36839.0,0.0
2746336.0,16821.31,1.0,34329.2,0.0
2401680.0,14710.29,1.0,30021.0,0.0
2181328.0,13360.63,1.0,27266.6,0.0
3339808.0,20456.32,1.0,41747.6,0.0
3392720.0,20780.41,1.0,42409.0,0.0
11626420.0,25240.63,0.9738,51511.5,1501.1
1652360.0,10120.7,1.0,20654.5,0.0
2005896.0,12286.11,1.0,25073.7,0.0
2893544.0,17722.96,1.0,36169.3,0.0
4308600.0,26390.17,1.0,53857.5,0.0
4450288.0,27258.01,1.0,55628.6,0.0
21782826.8,18377.31,0.9099,37504.7,3756.5
4486104.0,27477.39,1.0,56076.3,0.0
20698146.8,17742.27,0.9115,36208.7,3560.3
2615640.0,16020.8,1.0,32695.5,0.0
2679936.0,16414.61,1.0,33499.2,0.0
2443224.0,14964.75,1.0,30540.3,0.0
15565109.2,17018.68,0.9337,34732.0,2557.3
2490800.0,15256.15,1.0,31135.0,0.0
3227144.0,19766.26,1.0,40339.3,0.0
21735701.6,17773.53,0.9065,36272.5,3766.8
1997704.0,12235.94,1.0,24971.3,0.0
2157256.0,13213.19,1.0,26965.7,0.0
3592304.0,22002.86,1.0,44903.8,0.0
2860696.0,17521.76,1.0,35758.7,0.0
2079024.0,12734.02,1.0,25987.8,0.0
5596758.4,20948.47,0.9908,42752.0,435.3
25114330.8,22294.27,0.915,45498.5,4294.9
3175384.0,19449.23,1.0,39692.3,0.0
3038976.0,18613.73,1.0,37987.2,0.0
7275676.0,18933.45,0.9805,38639.7,836.9
34667065.2,29277.59,0.91,59750.2,5977.4
2811928.0,17223.06,1.0,35149.1,0.0
3353424.0,20539.72,1.0,41917.8,0.0
4690480.0,28729.19,1.0,58631.0,0.0
1979448.0,12124.12,1.0,24743.1,0.0
4094656.0,25079.77,1.0,51183.2,0.0
4715931.6,25999.29,0.9984,53059.8,94.2
9537766.4,27569.64,0.9839,56264.6,1007.3
4373792.0,26789.48,1.0,54672.4,0.0
1865312.0,11425.04,1.0,23316.4,0.0
3207504.0,19645.96,1.0,40093.8,0.0
4079416.0,24986.42,1.0,50992.7,0.0
2216720.0,13577.41,1.0,27709.0,0.0
19541182.4,17913.07,0.9182,36557.3,3323.3
2277368.0,13948.88,1.0,28467.1,0.0
12640754.0,23458.77,0.9669,47875.1,1762.1
7746583.2,24991.73,0.9871,51003.5,733.3
4681720.0,28675.53,1.0,58521.5,0.0
5842380.8,19576.61,0.9881,39952.3,529.2
4505824.0,27598.17,1.0,56322.8,0.0
2802104.0,17162.89,1.0,35026.3,0.0
4338928.0,26575.93,1.0,54236.6,0.0
14122463.2,24623.5,0.9638,50252.0,2020.5
2264696.0,13871.26,1.0,28308.7,0.0
2590808.0,15868.7,1.0,32385.1,0.0
2860840.0,17522.65,1.0,35760.5,0.0
2473216.0,15148.45,1.0,30915.2,0.0
2347648.0,14379.34,1.0,29345.6,0.0
2828784.0,17326.3,1.0,35359.8,0.0
2932560.0,17961.93,1.0,36657.0,0.0
2083568.0,12761.85,1.0,26044.6,0.0
23645810.0,19588.12,0.9079,39975.8,4089.6
2226080.0,13634.74,1.0,27826.0,0.0
2330552.0,14274.63,1.0,29131.9,0.0
1817400.0,11131.58,1.0,22717.5,0.0
2928872.0,17939.34,1.0,36610.9,0.0
3466552.0,21232.63,1.0,43331.9,0.0
3607408.0,22095.37,1.0,45092.6,0.0
17983734.0,20411.46,0.9367,41656.1,2930.2
2020256.0,12374.07,1.0,25253.2,0.0
11299955.6,21001.43,0.9669,42860.1,1574.2
3341840.0,20468.77,1.0,41773.0,0.0
6041830.0,26604.43,0.9944,54294.8,339.7
15780862.4,22076.11,0.9514,45053.3,2435.3
2320984.0,14216.03,1.0,29012.3,0.0
6830502.0,19681.17,0.9838,40165.7,723.4
3140136.0,19233.33,1.0,39251.7,0.0
3048560.0,18672.43,1.0,38107.0,0.0
3362600.0,20595.92,1.0,42032.5,0.0
4401712.0,26960.49,1.0,55021.4,0.0
2999616.0,18372.65,1.0,37495.2,0.0
4028904.0,24677.04,1.0,50361.3,0.0
30479729.2,25655.66,0.9096,52358.5,5258.2
2879464.0,17636.72,1.0,35993.3,0.0
5869359.6,18226.22,0.986,37196.4,578.7
3741112.0,22914.31,1.0,46763.9,0.0
28694428.8,23362.15,0.9061,47677.9,4976.0
22657159.6,24080.5,0.9314,49143.9,3745.1
2099792.0,12861.23,1.0,26247.4,0.0
4075768.0,24964.08,1.0,50947.1,0.0
16700326.8,20141.31,0.9413,41104.7,2682.4
1835664.0,11243.44,1.0,22945.8,0.0
3134632.0,19199.62,1.0,39182.9,0.0
3560432.0,21807.65,1.0,44505.4,0.0
2732560.0,16736.93,1.0,34157.0,0.0
2822544.0,17288.08,1.0,35281.8,0.0
2768984.0,16960.03,1.0,34612.3,0.0
2262080.0,13855.24,1.0,28276.0,0.0
2250064.0,13781.64,1.0,28125.8,0.0
1970832.0,12071.35,1.0,24635.4,0.0
2273960.0,13928.0,1.0,28424.5,0.0
1908216.0,11687.82,1.0,23852.7,0.0
2747584.0,16828.95,1.0,34344.8,0.0
2104328.0,12889.01,1.0,26304.1,0.0
2189048.0,13407.92,1.0,27363.1,0.0
3683136.0,22559.21,1.0,46039.2,0.0
3147096.0,19275.96,1.0,39338.7,0.0
4958820.4,19122.07,0.9915,39024.6,367.4
3778536.0,23143.53,1.0,47231.7,0.0
2642776.0,16187.0,1.0,33034.7,0.0
2931008.0,17952.42,1.0,36637.6,0.0
4575928.0,28027.56,1.0,57199.1,0.0
2908032.0,17811.7,1.0,36350.4,0.0
2129080.0,13040.61,1.0,26613.5,0.0
4307444.8,20397.75,0.9958,41628.1,195.4
3679168.0,22534.9,1.0,45989.6,0.0
5655216.4,22128.81,0.9919,45160.8,408.5
3142608.0,19248.47,1.0,39282.6,0.0
3975285.6,23130.36,0.9992,47204.8,39.8
7086862.0,17754.0,0.9792,36232.7,837.7
1986976.0,12170.23,1.0,24837.2,0.0
3134488.0,19198.74,1.0,39181.1,0.0
21490659.6,25624.0,0.9404,52293.9,3461.4
26250104.8,21403.23,0.9062,43680.1,4551.1
2342232.0,14346.17,1.0,29277.9,0.0
2645472.0,16203.52,1.0,33068.4,0.0
3125320.0,19142.58,1.0,39066.5,0.0
3265896.0,20003.61,1.0,40823.7,0.0
2397536.0,14684.91,1.0,29969.2,0.0
3641872.0,22306.47,1.0,45523.4,0.0
2868320.0,17568.46,1.0,35854.0,0.0
3072872.0,18821.34,1.0,38410.9,0.0
2250448.0,13783.99,1.0,28130.6,0.0
3082856.0,18882.49,1.0,38535.7,0.0
3216432.0,19700.65,1.0,40205.4,0.0
2878112.0,17628.44,1.0,35976.4,0.0
1871128.0,11460.66,1.0,23389.1,0.0
7473134.0,21657.29,0.984,44198.6,787.4
2532672.0,15512.62,1.0,31658.4,0.0
2007568.0,12296.35,1.0,25094.6,0.0
3775752.0,23126.48,1.0,47196.9,0.0
2194880.0,13443.64,1.0,27436.0,0.0
4600312.0,28176.91,1.0,57503.9,0.0
3147072.0,19275.82,1.0,39338.4,0.0
1941600.0,11892.3,1.0,24270.0,0.0
2780920.0,17033.13,1.0,34761.5,0.0
2649624.0,16228.95,1.0,33120.3,0.0
7139364.8,24470.38,0.9887,49939.6,628.8
3813744.0,23359.18,1.0,47671.8,0.0
3711504.0,22732.96,1.0,46393.8,0.0
2283200.0,13984.6,1.0,28540.0,0.0
3267432.0,20013.02,1.0,40842.9,0.0
2014072.0,12336.19,1.0,25175.9,0.0
9925806.8,22496.25,0.9755,45910.7,1250.6
4200776.0,25729.75,1.0,52509.7,0.0
2137096.0,13089.71,1.0,26713.7,0.0
2808984.0,17205.03,1.0,35112.3,0.0
28810734.4,23686.2,0.9071,48339.2,4988.7
2699040.0,16531.62,1.0,33738.0,0.0
3669352.0,22474.78,1.0,45866.9,0.0
4458374.4,23573.74,0.9977,48109.7,121.9
2302048.0,14100.04,1.0,28775.6,0.0
2451760.0,15017.03,1.0,30647.0,0.0
1845976.0,11306.6,1.0,23074.7,0.0
38112939.2,30282.85,0.9034,61801.7,6633.8
2396248.0,14677.02,1.0,29953.1,0.0
3811840.0,23347.52,1.0,47648.0,0.0
10855520.0,23608.94,0.9738,48181.5,1400.2
4663480.0,28563.81,1.0,58293.5,0.0
20414276.4,22560.99,0.9346,46042.8,3346.2
4408720.0,27003.41,1.0,55109.0,0.0
1928496.0,11812.04,1.0,24106.2,0.0
3514000.0,21523.25,1.0,43925.0,0.0
6340439.2,13359.48,0.9725,27264.2,831.9
3018088.0,18485.79,1.0,37726.1,0.0
2526824.0,15476.8,1.0,31585.3,0.0
4417056.0,27054.47,1.0,55213.2,0.0
3324728.0,20363.96,1.0,41559.1,0.0
4062560.0,24883.18,1.0,50782.0,0.0
3600016.0,22050.1,1.0,45000.2,0.0
3587904.0,21975.91,1.0,44848.8,0.0
1862712.0,11409.11,1.0,23283.9,0.0
24482626.4,25146.35,0.9285,51319.1,4075.4
2373504.0,14537.71,1.0,29668.8,0.0
2946144.0,18045.13,1.0,36826.8,0.0
30430249.6,25528.08,0.9093,52098.1,5252.5
3176976.0,19458.98,1.0,39712.2,0.0
2164216.0,13255.82,1.0,27052.7,0.0
3395824.0,20799.42,1.0,42447.8,0.0
19961433.6,22638.21,0.9366,46200.4,3253.1
19619714.4,19922.26,0.9275,40657.7,3273.4
3406536.0,20865.03,1.0,42581.7,0.0
2948805.2,16067.44,0.9982,32790.7,65.1
2343472.0,14353.77,1.0,29293.4,0.0
8221251.2,26720.01,0.9873,54530.6,771.8
3231288.0,19791.64,1.0,40391.1,0.0
4054080.0,24831.24,1.0,50676.0,0.0
5358192.8,27149.02,0.997,55406.2,185.1
2145056.0,13138.47,1.0,26813.2,0.0
2221776.0,13608.38,1.0,27772.2,0.0
28881639.2,26413.08,0.918,53904.2,4913.9
3699096.0,22656.96,1.0,46238.7,0.0
32852238.0,28958.93,0.9143,59099.8,5624.8
3402888.0,20842.69,1.0,42536.1,0.0
2299240.0,14082.84,1.0,28740.5,0.0
2139328.0,13103.38,1.0,26741.6,0.0
4284840.0,26244.65,1.0,53560.5,0.0
4285644.4,21632.24,0.9969,44147.4,150.8
3190792.0,19543.6,1.0,39884.9,0.0
4488860.8,23750.67,0.9977,48470.8,122.2
32076674.8,26528.75,0.9078,54140.3,5549.1
3178392.0,19467.65,1.0,39729.9,0.0
2556400.0,15657.95,1.0,31955.0,0.0
