cost,carbon_tonnes,reliability,gas_used,battery_used,unserved_mw
2973352.0,18211.78,1.0,37166.9,0.0,0.0
1889008.0,11570.17,1.0,23612.6,0.0,0.0
2693992.0,16500.7,1.0,33674.9,0.0,0.0
1939632.0,11880.25,1.0,24245.4,0.0,0.0
5802706.88,20729.37,0.9888,42304.8,0.0,483.7
4333000.0,26539.62,1.0,54162.5,0.0,0.0
4270616.0,26157.52,1.0,53382.7,0.0,0.0
3948944.0,24187.28,1.0,49361.8,0.0,0.0
2019056.0,12366.72,1.0,25238.2,0.0,0.0
2788688.0,17080.71,1.0,34858.6,0.0,0.0
7596519.2,25156.72,0.9867,51340.2,0.0,697.9
2255568.0,13815.35,1.0,28194.6,0.0,0.0
4059816.0,24866.37,1.0,50747.7,0.0,0.0
2486432.0,15229.4,1.0,31080.4,0.0,0.0
2784720.0,17056.41,1.0,34809.0,0.0,0.0
2713376.0,16619.43,1.0,33917.2,0.0,0.0
3606504.0,22089.84,1.0,45081.3,0.0,0.0
8306314.72,26029.63,0.985,53121.7,0.0,811.3
2670456.0,16356.54,1.0,33380.7,0.0,0.0
1874328.0,11480.26,1.0,23429.1,0.0,0.0
5139936.48,24388.01,0.9954,49771.5,0.0,231.6
4628800.0,28351.4,1.0,57860.0,0.0,0.0
3593776.0,22011.88,1.0,44922.2,0.0,0.0
3527168.0,21603.9,1.0,44089.6,0.0,0.0
2371920.0,14528.01,1.0,29649.0,0.0,0.0
2751592.0,16853.5,1.0,34394.9,0.0,0.0
2813768.0,17234.33,1.0,35172.1,0.0,0.0
3145144.0,19264.01,1.0,39314.3,0.0,0.0
4456528.0,27296.23,1.0,55706.6,0.0,0.0
2388520.0,14629.68,1.0,29856.5,0.0,0.0
6852688.16,36688.43,0.9977,74874.4,0.0,172.5
4276128.0,26191.28,1.0,53451.6,0.0,0.0
3074240.0,18829.72,1.0,38428.0,0.0,0.0
2559304.0,15675.74,1.0,31991.3,0.0,0.0
1934288.0,11847.51,1.0,24178.6,0.0,0.0
3005832.0,18410.72,1.0,37572.9,0.0,0.0
2512920.0,15391.64,1.0,31411.5,0.0,0.0
3893272.0,23846.29,1.0,48665.9,0.0,0.0
3098784.0,18980.05,1.0,38734.8,0.0,0.0
3159768.0,19353.58,1.0,39497.1,0.0,0.0
2854456.0,17483.54,1.0,35680.7,0.0,0.0
3532448.0,21636.24,1.0,44155.6,0.0,0.0
4121968.0,25247.05,1.0,51524.6,0.0,0.0
2460392.0,15069.9,1.0,30754.9,0.0,0.0
2972680.0,18207.67,1.0,37158.5,0.0,0.0
1921032.0,11766.32,1.0,24012.9,0.0,0.0
3278336.0,20079.81,1.0,40979.2,0.0,0.0
2814776.0,17240.5,1.0,35184.7,0.0,0.0
2902720.0,17779.16,1.0,36284.0,0.0,0.0
3299384.0,20208.73,1.0,41242.3,0.0,0.0
4681464.0,28673.97,1.0,58518.3,0.0,0.0
3430512.0,21011.89,1.0,42881.4,0.0,0.0
3635144.0,22265.26,1.0,45439.3,0.0,0.0
1666016.0,10204.35,1.0,20825.2,0.0,0.0
2214008.0,13560.8,1.0,27675.1,0.0,0.0
3082520.0,18880.44,1.0,38531.5,0.0,0.0
3051384.0,18689.73,1.0,38142.3,0.0,0.0
3289800.0,20150.03,1.0,41122.5,0.0,0.0
2480968.0,15195.93,1.0,31012.1,0.0,0.0
2462760.0,15084.41,1.0,30784.5,0.0,0.0
2464264.0,15093.62,1.0,30803.3,0.0,0.0
6908948.4,30607.23,0.994,62463.7,0.0,382.4
1998096.0,12238.34,1.0,24976.2,0.0,0.0
4077880.0,24977.01,1.0,50973.5,0.0,0.0
2107640.0,12909.3,1.0,26345.5,0.0,0.0
3059376.0,18738.68,1.0,38242.2,0.0,0.0
2234280.0,13684.96,1.0,27928.5,0.0,0.0
2074144.0,12704.13,1.0,25926.8,0.0,0.0
2893384.0,17721.98,1.0,36167.3,0.0,0.0
1557608.0,9540.35,1.0,19470.1,0.0,0.0
1743904.0,10681.41,1.0,21798.8,0.0,0.0
3261792.0,19978.48,1.0,40772.4,0.0,0.0
3686448.0,22579.49,1.0,46080.6,0.0,0.0
3411760.0,20897.03,1.0,42647.0,0.0,0.0
3151384.0,19302.23,1.0,39392.3,0.0,0.0
2625752.0,16082.73,1.0,32821.9,0.0,0.0
2664624.0,16320.82,1.0,33307.8,0.0,0.0
2428768.0,14876.2,1.0,30359.6,0.0,0.0
2155272.0,13201.04,1.0,26940.9,0.0,0.0
3228872.0,19776.84,1.0,40360.9,0.0,0.0
3782080.0,23165.24,1.0,47276.0,0.0,0.0
2204864.0,13504.79,1.0,27560.8,0.0,0.0
2984120.0,18277.74,1.0,37301.5,0.0,0.0
1849176.0,11326.2,1.0,23114.7,0.0,0.0
2703440.0,16558.57,1.0,33793.0,0.0,0.0
6837145.2,29755.83,0.9936,60726.2,0.0,395.8
3541264.0,21690.24,1.0,44265.8,0.0,0.0
2557976.0,15667.6,1.0,31974.7,0.0,0.0
3953288.0,24213.89,1.0,49416.1,0.0,0.0
2558400.0,15670.2,1.0,31980.0,0.0,0.0
1920832.0,11765.1,1.0,24010.4,0.0,0.0
3795360.0,23246.58,1.0,47442.0,0.0,0.0
2802840.0,17167.4,1.0,35035.5,0.0,0.0
5686144.0,34827.63,1.0,71076.8,0.0,0.0
3658336.0,22407.31,1.0,45729.2,0.0,0.0
7583810.4,31143.85,0.9923,63558.9,0.0,499.8
4060720.0,24871.91,1.0,50759.0,0.0,0.0
2157928.0,13217.31,1.0,26974.1,0.0,0.0
3160760.0,19359.65,1.0,39509.5,0.0,0.0
2560072.0,15680.44,1.0,32000.9,0.0,0.0
3881240.0,23772.6,1.0,48515.5,0.0,0.0
9397980.8,26164.66,0.9812,53397.3,0.0,1025.2
3527840.0,21608.02,1.0,44098.0,0.0,0.0
4041619.44,23625.41,0.9993,48215.1,0.0,36.9
4382824.0,26844.8,1.0,54785.3,0.0,0.0
1350776.0,8273.5,1.0,16884.7,0.0,0.0
5032928.0,30826.68,1.0,62911.6,0.0,0.0
3947888.0,24180.81,1.0,49348.6,0.0,0.0
3138752.0,19224.86,1.0,39234.4,0.0,0.0
1753864.0,10742.42,1.0,21923.3,0.0,0.0
2034184.0,12459.38,1.0,25427.3,0.0,0.0
2826784.0,17314.05,1.0,35334.8,0.0,0.0
2788440.0,17079.19,1.0,34855.5,0.0,0.0
2754824.0,16873.3,1.0,34435.3,0.0,0.0
2477088.0,15172.16,1.0,30963.6,0.0,0.0
2766544.0,16945.08,1.0,34581.8,0.0,0.0
2584352.0,15829.16,1.0,32304.4,0.0,0.0
2839400.0,17391.33,1.0,35492.5,0.0,0.0
4604400.0,28201.95,1.0,57555.0,0.0,0.0
1811912.0,11097.96,1.0,22648.9,0.0,0.0
6384021.44,23849.9,0.99,48673.3,0.0,498.0
3396504.0,20803.59,1.0,42456.3,0.0,0.0
3881544.0,23774.46,1.0,48519.3,0.0,0.0
2809792.0,17209.98,1.0,35122.4,0.0,0.0
3026048.0,18534.54,1.0,37825.6,0.0,0.0
2691616.0,16486.15,1.0,33645.2,0.0,0.0
5500706.8,19479.07,0.9886,39753.2,0.0,464.1
6425352.48,21622.06,0.9871,44126.7,0.0,579.0
2100520.0,12865.68,1.0,26256.5,0.0,0.0
3563256.0,21824.94,1.0,44540.7,0.0,0.0
2950824.0,18073.8,1.0,36885.3,0.0,0.0
7665703.76,29891.92,0.9911,61003.9,0.0,557.1
4095888.0,25087.31,1.0,51198.6,0.0,0.0
4817160.8,24159.82,0.9965,49305.8,0.0,174.5
2535800.0,15531.77,1.0,31697.5,0.0,0.0
2990632.0,18317.62,1.0,37382.9,0.0,0.0
2022496.0,12387.79,1.0,25281.2,0.0,0.0
3900840.0,23892.65,1.0,48760.5,0.0,0.0
2069544.0,12675.96,1.0,25869.3,0.0,0.0
4529384.0,27742.48,1.0,56617.3,0.0,0.0
2791440.0,17097.57,1.0,34893.0,0.0,0.0
2358448.0,14445.49,1.0,29480.6,0.0,0.0
3689704.0,22599.44,1.0,46121.3,0.0,0.0
3408176.0,20875.08,1.0,42602.2,0.0,0.0
4723024.0,28928.52,1.0,59037.8,0.0,0.0
7697985.2,32504.98,0.9929,66336.7,0.0,478.2
2612928.0,16004.18,1.0,32661.6,0.0,0.0
3094808.0,18955.7,1.0,38685.1,0.0,0.0
4233000.0,25927.12,1.0,52912.5,0.0,0.0
2329320.0,14267.08,1.0,29116.5,0.0,0.0
2235200.0,13690.6,1.0,27940.0,0.0,0.0
3223200.0,19742.1,1.0,40290.0,0.0,0.0
1792312.0,10977.91,1.0,22403.9,0.0,0.0
3384592.0,20730.63,1.0,42307.4,0.0,0.0
2632824.0,16126.05,1.0,32910.3,0.0,0.0
5842761.04,20827.76,0.9887,42505.6,0.0,488.5
3254488.0,19933.74,1.0,40681.1,0.0,0.0
3171272.0,19424.04,1.0,39640.9,0.0,0.0
4731736.0,28981.88,1.0,59146.7,0.0,0.0
4276736.0,26195.01,1.0,53459.2,0.0,0.0
2867416.0,17562.92,1.0,35842.7,0.0,0.0
4198008.0,25712.8,1.0,52475.1,0.0,0.0
4402552.0,26965.63,1.0,55031.9,0.0,0.0
3557112.0,21787.31,1.0,44463.9,0.0,0.0
2176600.0,13331.67,1.0,27207.5,0.0,0.0
3245880.0,19881.01,1.0,40573.5,0.0,0.0
3189336.56,18015.14,0.9987,36765.6,0.0,49.6
2611872.0,15997.72,1.0,32648.4,0.0,0.0
3949640.0,24191.54,1.0,49370.5,0.0,0.0
7709275.92,20786.08,0.9801,42420.6,0.0,863.1
3357064.0,20562.02,1.0,41963.3,0.0,0.0
4285136.0,26246.46,1.0,53564.2,0.0,0.0
2832120.0,17346.74,1.0,35401.5,0.0,0.0
2034728.0,12462.71,1.0,25434.1,0.0,0.0
2171288.0,13299.14,1.0,27141.1,0.0,0.0
2062208.0,12631.02,1.0,25777.6,0.0,0.0
4462632.0,27333.62,1.0,55782.9,0.0,0.0
2448552.0,14997.38,1.0,30606.9,0.0,0.0
3726368.0,22824.0,1.0,46579.6,0.0,0.0
3942984.0,24150.78,1.0,49287.3,0.0,0.0
3186128.0,19515.03,1.0,39826.6,0.0,0.0
2916024.0,17860.65,1.0,36450.3,0.0,0.0
3266952.0,20010.08,1.0,40836.9,0.0,0.0
1974024.0,12090.9,1.0,24675.3,0.0,0.0
3544528.0,21710.23,1.0,44306.6,0.0,0.0
8247619.92,22723.69,0.9808,46374.9,0.0,907.5
2498384.0,15302.6,1.0,31229.8,0.0,0.0
4484728.0,27468.96,1.0,56059.1,0.0,0.0
2420696.0,14826.76,1.0,30258.7,0.0,0.0
3223760.0,19745.53,1.0,40297.0,0.0,0.0
4975104.0,30472.51,1.0,62188.8,0.0,0.0
4485840.0,27475.77,1.0,56073.0,0.0,0.0
3036592.0,18599.13,1.0,37957.4,0.0,0.0
7928363.2,24093.07,0.9841,49169.5,0.0,799.0
3126792.0,19151.6,1.0,39084.9,0.0,0.0
3354992.0,20549.33,1.0,41937.4,0.0,0.0
3769672.0,23089.24,1.0,47120.9,0.0,0.0
4522808.0,27702.2,1.0,56535.1,0.0,0.0
2619768.0,16046.08,1.0,32747.1,0.0,0.0
3512728.0,21515.46,1.0,43909.1,0.0,0.0
2606896.0,15967.24,1.0,32586.2,0.0,0.0
3090392.0,18928.65,1.0,38629.9,0.0,0.0
2884872.0,17669.84,1.0,36060.9,0.0,0.0
2693096.0,16495.21,1.0,33663.7,0.0,0.0
3023584.0,18519.45,1.0,37794.8,0.0,0.0
3594720.0,22017.66,1.0,44934.0,0.0,0.0
3650192.0,22357.43,1.0,45627.4,0.0,0.0
3623296.0,22192.69,1.0,45291.2,0.0,0.0
2589128.0,15858.41,1.0,32364.1,0.0,0.0
2747992.0,16831.45,1.0,34349.9,0.0,0.0
2121568.0,12994.6,1.0,26519.6,0.0,0.0
2162568.0,13245.73,1.0,27032.1,0.0,0.0
4539488.0,27804.36,1.0,56743.6,0.0,0.0
2707352.0,16582.53,1.0,33841.9,0.0,0.0
10258238.32,35497.49,0.9879,72443.9,0.0,892.5
4055791.52,18191.32,0.9943,37125.1,0.0,217.2
3573160.0,21885.6,1.0,44664.5,0.0,0.0
3485392.0,21348.03,1.0,43567.4,0.0,0.0
2048624.0,12547.82,1.0,25607.8,0.0,0.0
3149224.0,19289.0,1.0,39365.3,0.0,0.0
8098429.6,30609.87,0.9903,62469.1,0.0,620.2
4667584.0,28588.95,1.0,58344.8,0.0,0.0
5274458.16,30980.05,0.9993,63224.6,0.0,43.3
4351080.0,26650.37,1.0,54388.5,0.0,0.0
2692728.0,16492.96,1.0,33659.1,0.0,0.0
4027376.0,24667.68,1.0,50342.2,0.0,0.0
2519896.0,15434.36,1.0,31498.7,0.0,0.0
2458464.0,15058.09,1.0,30730.8,0.0,0.0
4591808.0,28124.82,1.0,57397.6,0.0,0.0
3651848.0,22367.57,1.0,45648.1,0.0,0.0
4730248.0,28972.77,1.0,59128.1,0.0,0.0
3446704.0,21111.06,1.0,43083.8,0.0,0.0
2195296.0,13446.19,1.0,27441.2,0.0,0.0
4460040.0,27317.74,1.0,55750.5,0.0,0.0
2404760.0,14729.15,1.0,30059.5,0.0,0.0
5453272.0,33401.29,1.0,68165.9,0.0,0.0
3548776.0,21736.25,1.0,44359.7,0.0,0.0
4205296.0,25757.44,1.0,52566.2,0.0,0.0
4302472.0,26352.64,1.0,53780.9,0.0,0.0
4493392.0,27522.03,1.0,56167.4,0.0,0.0
2702824.0,16554.8,1.0,33785.3,0.0,0.0
3261728.0,19978.08,1.0,40771.6,0.0,0.0
2935040.0,17977.12,1.0,36688.0,0.0,0.0
3308336.0,20263.56,1.0,41354.2,0.0,0.0
2223664.0,13619.94,1.0,27795.8,0.0,0.0
2210424.0,13538.85,1.0,27630.3,0.0,0.0
3991792.0,24449.73,1.0,49897.4,0.0,0.0
2595312.0,15896.29,1.0,32441.4,0.0,0.0
2709168.0,16593.65,1.0,33864.6,0.0,0.0
2740504.0,16785.59,1.0,34256.3,0.0,0.0
2947120.0,18051.11,1.0,36839.0,0.0,0.0
2746328.0,16821.26,1.0,34329.1,0.0,0.0
2401680.0,14710.29,1.0,30021.0,0.0,0.0
2181328.0,13360.63,1.0,27266.6,0.0,0.0
3339808.0,20456.32,1.0,41747.6,0.0,0.0
3392720.0,20780.41,1.0,42409.0,0.0,0.0
4241008.0,25976.17,1.0,53012.6,0.0,0.0
1652360.0,10120.7,1.0,20654.5,0.0,0.0
2005896.0,12286.11,1.0,25073.7,0.0,0.0
2893544.0,17722.96,1.0,36169.3,0.0,0.0
4308608.0,26390.22,1.0,53857.6,0.0,0.0
4450288.0,27258.01,1.0,55628.6,0.0,0.0
5380766.96,20010.85,0.9899,40838.5,0.0,422.7
4486104.0,27477.39,1.0,56076.3,0.0,0.0
4862870.96,19319.36,0.9915,39427.3,0.0,341.7
2615640.0,16020.8,1.0,32695.5,0.0,0.0
2679936.0,16414.61,1.0,33499.2,0.0,0.0
2443232.0,14964.8,1.0,30540.4,0.0,0.0
2983136.0,18271.71,1.0,37289.2,0.0,0.0
2490792.0,15256.1,1.0,31134.9,0.0,0.0
3227144.0,19766.26,1.0,40339.3,0.0,0.0
5872519.52,19353.4,0.9865,39496.7,0.0,542.6
1997704.0,12235.94,1.0,24971.3,0.0,0.0
2157248.0,13213.14,1.0,26965.6,0.0,0.0
3592304.0,22002.86,1.0,44903.8,0.0,0.0
2860696.0,17521.76,1.0,35758.7,0.0,0.0
2079024.0,12734.02,1.0,25987.8,0.0,0.0
3454984.0,21161.78,1.0,43187.3,0.0,0.0
5216315.76,24275.98,0.995,49542.8,0.0,250.6
3175384.0,19449.23,1.0,39692.3,0.0,0.0
3038976.0,18613.73,1.0,37987.2,0.0,0.0
3158128.0,19343.53,1.0,39476.6,0.0,0.0
8536315.44,31880.05,0.99,65061.3,0.0,666.3
2811928.0,17223.06,1.0,35149.1,0.0,0.0
3353424.0,20539.72,1.0,41917.8,0.0,0.0
4690480.0,28729.19,1.0,58631.0,0.0,0.0
1979448.0,12124.12,1.0,24743.1,0.0,0.0
4094656.0,25079.77,1.0,51183.2,0.0,0.0
4252320.0,26045.46,1.0,53154.0,0.0,0.0
4581744.0,28063.18,1.0,57271.8,0.0,0.0
4373800.0,26789.53,1.0,54672.5,0.0,0.0
1865312.0,11425.04,1.0,23316.4,0.0,0.0
3207504.0,19645.96,1.0,40093.8,0.0,0.0
4079416.0,24986.42,1.0,50992.7,0.0,0.0
2216720.0,13577.41,1.0,27709.0,0.0,0.0
3553465.28,19505.34,0.9982,39806.8,0.0,73.8
2277368.0,13948.88,1.0,28467.1,0.0,0.0
3970976.0,24322.23,1.0,49637.2,0.0,0.0
4138944.0,25351.03,1.0,51736.8,0.0,0.0
4681720.0,28675.53,1.0,58521.5,0.0,0.0
3238520.0,19835.94,1.0,40481.5,0.0,0.0
4505824.0,27598.17,1.0,56322.8,0.0,0.0
2802104.0,17162.89,1.0,35026.3,0.0,0.0
4338920.0,26575.88,1.0,54236.5,0.0,0.0
4181808.0,25613.57,1.0,52272.6,0.0,0.0
2264696.0,13871.26,1.0,28308.7,0.0,0.0
2590800.0,15868.65,1.0,32385.0,0.0,0.0
2860832.0,17522.6,1.0,35760.4,0.0,0.0
2473216.0,15148.45,1.0,30915.2,0.0,0.0
2347656.0,14379.39,1.0,29345.7,0.0,0.0
2828784.0,17326.3,1.0,35359.8,0.0,0.0
2932560.0,17961.93,1.0,36657.0,0.0,0.0
2083568.0,12761.85,1.0,26044.6,0.0,0.0
6163082.0,21329.28,0.9879,43529.2,0.0,536.2
2226088.0,13634.79,1.0,27826.1,0.0,0.0
2330552.0,14274.63,1.0,29131.9,0.0,0.0
1817400.0,11131.58,1.0,22717.5,0.0,0.0
2928872.0,17939.34,1.0,36610.9,0.0,0.0
3466552.0,21232.63,1.0,43331.9,0.0,0.0
3607408.0,22095.37,1.0,45092.6,0.0,0.0
3566904.0,21847.29,1.0,44586.3,0.0,0.0
2020264.0,12374.12,1.0,25253.3,0.0,0.0
3554744.0,21772.81,1.0,44434.3,0.0,0.0
3341840.0,20468.77,1.0,41773.0,0.0,0.0
4370752.0,26770.86,1.0,54634.4,0.0,0.0
3799088.0,23269.41,1.0,47488.6,0.0,0.0
2320984.0,14216.03,1.0,29012.3,0.0,0.0
3271120.0,20035.61,1.0,40889.0,0.0,0.0
3140136.0,19233.33,1.0,39251.7,0.0,0.0
3048560.0,18672.43,1.0,38107.0,0.0,0.0
3362600.0,20595.92,1.0,42032.5,0.0,0.0
4401712.0,26960.49,1.0,55021.4,0.0,0.0
2999616.0,18372.65,1.0,37495.2,0.0,0.0
4028904.0,24677.04,1.0,50361.3,0.0,0.0
7581616.24,27936.16,0.9896,57012.6,0.0,604.1
2879464.0,17636.72,1.0,35993.3,0.0,0.0
3022008.0,18509.8,1.0,37775.1,0.0,0.0
3741112.0,22914.31,1.0,46763.9,0.0,0.0
7843811.36,25438.79,0.9861,51915.9,0.0,738.1
4231120.0,25915.61,1.0,52889.0,0.0,0.0
2099792.0,12861.23,1.0,26247.4,0.0,0.0
4075768.0,24964.08,1.0,50947.1,0.0,0.0
3502968.0,21455.68,1.0,43787.1,0.0,0.0
1835664.0,11243.44,1.0,22945.8,0.0,0.0
3134632.0,19199.62,1.0,39182.9,0.0,0.0
3560432.0,21807.65,1.0,44505.4,0.0,0.0
2732560.0,16736.93,1.0,34157.0,0.0,0.0
2822544.0,17288.08,1.0,35281.8,0.0,0.0
2768984.0,16960.03,1.0,34612.3,0.0,0.0
2262080.0,13855.24,1.0,28276.0,0.0,0.0
2250064.0,13781.64,1.0,28125.8,0.0,0.0
1970832.0,12071.35,1.0,24635.4,0.0,0.0
2273960.0,13928.0,1.0,28424.5,0.0,0.0
1908216.0,11687.82,1.0,23852.7,0.0,0.0
2747584.0,16828.95,1.0,34344.8,0.0,0.0
2104336.0,12889.06,1.0,26304.2,0.0,0.0
2189048.0,13407.92,1.0,27363.1,0.0,0.0
3683136.0,22559.21,1.0,46039.2,0.0,0.0
3147096.0,19275.96,1.0,39338.7,0.0,0.0
3151360.0,19302.08,1.0,39392.0,0.0,0.0
3778536.0,23143.53,1.0,47231.7,0.0,0.0
2642776.0,16187.0,1.0,33034.7,0.0,0.0
2931008.0,17952.42,1.0,36637.6,0.0,0.0
4575928.0,28027.56,1.0,57199.1,0.0,0.0
2908032.0,17811.7,1.0,36350.4,0.0,0.0
2129080.0,13040.61,1.0,26613.5,0.0,0.0
3345872.0,20493.47,1.0,41823.4,0.0,0.0
3679168.0,22534.9,1.0,45989.6,0.0,0.0
3645544.0,22328.96,1.0,45569.3,0.0,0.0
3142600.0,19248.42,1.0,39282.5,0.0,0.0
3779560.0,23149.81,1.0,47244.5,0.0,0.0
2965632.0,18164.5,1.0,37070.4,0.0,0.0
1986976.0,12170.23,1.0,24837.2,0.0,0.0
3134480.0,19198.69,1.0,39181.0,0.0,0.0
4460424.0,27320.1,1.0,55755.3,0.0,0.0
7147358.56,23305.74,0.9862,47562.7,0.0,668.5
2342232.0,14346.17,1.0,29277.9,0.0,0.0
2645472.0,16203.52,1.0,33068.4,0.0,0.0
3125320.0,19142.58,1.0,39066.5,0.0,0.0
3265896.0,20003.61,1.0,40823.7,0.0,0.0
2397528.0,14684.86,1.0,29969.1,0.0,0.0
3641872.0,22306.47,1.0,45523.4,0.0,0.0
2868312.0,17568.41,1.0,35853.9,0.0,0.0
3072864.0,18821.29,1.0,38410.8,0.0,0.0
2250440.0,13783.95,1.0,28130.5,0.0,0.0
3082856.0,18882.49,1.0,38535.7,0.0,0.0
3216432.0,19700.65,1.0,40205.4,0.0,0.0
2878112.0,17628.44,1.0,35976.4,0.0,0.0
1871128.0,11460.66,1.0,23389.1,0.0,0.0
3598880.0,22043.14,1.0,44986.0,0.0,0.0
2532672.0,15512.62,1.0,31658.4,0.0,0.0
2007576.0,12296.4,1.0,25094.7,0.0,0.0
3775752.0,23126.48,1.0,47196.9,0.0,0.0
2194880.0,13443.64,1.0,27436.0,0.0,0.0
4600312.0,28176.91,1.0,57503.9,0.0,0.0
3147080.0,19275.87,1.0,39338.5,0.0,0.0
1941592.0,11892.25,1.0,24269.9,0.0,0.0
2780920.0,17033.13,1.0,34761.5,0.0,0.0
2649624.0,16228.95,1.0,33120.3,0.0,0.0
4045480.0,24778.56,1.0,50568.5,0.0,0.0
3813744.0,23359.18,1.0,47671.8,0.0,0.0
3711504.0,22732.96,1.0,46393.8,0.0,0.0
2283208.0,13984.65,1.0,28540.1,0.0,0.0
3267432.0,20013.02,1.0,40842.9,0.0,0.0
2014072.0,12336.19,1.0,25175.9,0.0,0.0
3772904.0,23109.04,1.0,47161.3,0.0,0.0
4200776.0,25729.75,1.0,52509.7,0.0,0.0
2137096.0,13089.71,1.0,26713.7,0.0,0.0
2808984.0,17205.03,1.0,35112.3,0.0,0.0
7670399.68,25791.64,0.9871,52636.0,0.0,691.9
2699040.0,16531.62,1.0,33738.0,0.0,0.0
3669344.0,22474.73,1.0,45866.8,0.0,0.0
3858528.0,23633.48,1.0,48231.6,0.0,0.0
2302048.0,14100.04,1.0,28775.6,0.0,0.0
2451760.0,15017.03,1.0,30647.0,0.0,0.0
1845976.0,11306.6,1.0,23074.7,0.0,0.0
11085478.24,32974.66,0.9834,67295.2,0.0,1140.4
2396248.0,14677.02,1.0,29953.1,0.0,0.0
3811848.0,23347.57,1.0,47648.1,0.0,0.0
3966544.0,24295.08,1.0,49581.8,0.0,0.0
4663488.0,28563.86,1.0,58293.6,0.0,0.0
3951120.0,24200.61,1.0,49389.0,0.0,0.0
4408720.0,27003.41,1.0,55109.0,0.0,0.0
1928496.0,11812.04,1.0,24106.2,0.0,0.0
3514000.0,21523.25,1.0,43925.0,0.0,0.0
2247688.0,13767.09,1.0,28096.1,0.0,0.0
3018080.0,18485.74,1.0,37726.0,0.0,0.0
2526832.0,15476.85,1.0,31585.4,0.0,0.0
4417056.0,27054.47,1.0,55213.2,0.0,0.0
3324728.0,20363.96,1.0,41559.1,0.0,0.0
4062560.0,24883.18,1.0,50782.0,0.0,0.0
3600008.0,22050.05,1.0,45000.1,0.0,0.0
3587904.0,21975.91,1.0,44848.8,0.0,0.0
1862712.0,11409.11,1.0,23283.9,0.0,0.0
4431560.0,27143.31,1.0,55394.5,0.0,0.0
2373504.0,14537.71,1.0,29668.8,0.0,0.0
2946144.0,18045.13,1.0,36826.8,0.0,0.0
7646005.12,27797.24,0.9893,56729.1,0.0,621.5
3176976.0,19458.98,1.0,39712.2,0.0,0.0
2164208.0,13255.77,1.0,27052.6,0.0,0.0
3395816.0,20799.37,1.0,42447.7,0.0,0.0
3956280.0,24232.22,1.0,49453.5,0.0,0.0
3514496.0,21526.29,1.0,43931.2,0.0,0.0
3406536.0,20865.03,1.0,42581.7,0.0,0.0
2628472.0,16099.39,1.0,32855.9,0.0,0.0
2343472.0,14353.77,1.0,29293.4,0.0,0.0
4424184.0,27098.13,1.0,55302.3,0.0,0.0
3231288.0,19791.64,1.0,40391.1,0.0,0.0
4054080.0,24831.24,1.0,50676.0,0.0,0.0
4447304.0,27239.74,1.0,55591.3,0.0,0.0
2145056.0,13138.47,1.0,26813.2,0.0,0.0
2221776.0,13608.38,1.0,27772.2,0.0,0.0
5307518.24,28760.91,0.998,58695.7,0.0,122.4
3699096.0,22656.96,1.0,46238.7,0.0,0.0
7006403.6,31533.05,0.9943,64353.2,0.0,371.6
3402888.0,20842.69,1.0,42536.1,0.0,0.0
2299240.0,14082.84,1.0,28740.5,0.0,0.0
2139328.0,13103.38,1.0,26741.6,0.0,0.0
4284840.0,26244.65,1.0,53560.5,0.0,0.0
3543856.0,21706.12,1.0,44298.2,0.0,0.0
3190784.0,19543.55,1.0,39884.8,0.0,0.0
3887440.0,23810.57,1.0,48593.0,0.0,0.0
8399312.56,28886.86,0.9878,58952.8,0.0,736.6
3178392.0,19467.65,1.0,39729.9,0.0,0.0
2556400.0,15657.95,1.0,31955.0,0.0,0.0
2269208.0,13898.9,1.0,28365.1,0.0,0.0
8349081.04,37838.85,0.9945,77222.1,0.0,434.3
3569520.0,21863.31,1.0,44619.0,0.0,0.0
3518144.0,21548.63,1.0,43976.8,0.0,0.0
8355270.56,31855.7,0.9905,65011.6,0.0,630.9
3180364.8,15184.88,0.9956,30989.6,0.0,140.2
2824208.0,17298.27,1.0,35302.6,0.0,0.0
3386680.0,20743.42,1.0,42333.5,0.0,0.0
2448432.0,14996.65,1.0,30605.4,0.0,0.0
2557280.0,15663.34,1.0,31966.0,0.0,0.0
3009648.0,18434.09,1.0,37620.6,0.0,0.0
2754640.0,16872.17,1.0,34433.0,0.0,0.0
2933072.0,17965.07,1.0,36663.4,0.0,0.0
3993864.0,24462.42,1.0,49923.3,0.0,0.0
3447712.0,21117.24,1.0,43096.4,0.0,0.0
5049047.44,25627.84,0.9968,52301.7,0.0,173.0
4966488.0,30419.74,1.0,62081.1,0.0,0.0
3045344.0,18652.73,1.0,38066.8,0.0,0.0
4379448.0,26824.12,1.0,54743.1,0.0,0.0
2639712.0,16168.24,1.0,32996.4,0.0,0.0
4230248.0,25910.27,1.0,52878.1,0.0,0.0
2762000.0,16917.25,1.0,34525.0,0.0,0.0
2229712.0,13656.99,1.0,27871.4,0.0,0.0
2546536.0,15597.53,1.0,31831.7,0.0,0.0
2670784.0,16358.55,1.0,33384.8,0.0,0.0
3455448.0,21164.62,1.0,43193.1,0.0,0.0
3855424.0,23614.47,1.0,48192.8,0.0,0.0
3201664.0,19610.19,1.0,40020.8,0.0,0.0
2710608.0,16602.47,1.0,33882.6,0.0,0.0
3022240.0,18511.22,1.0,37778.0,0.0,0.0
4383992.0,26851.95,1.0,54799.9,0.0,0.0
1876080.0,11490.99,1.0,23451.0,0.0,0.0
