scenario_id,demand_mw,solar_mw,wind_mw,coal_mw,renewable_mw,unserved_pct,risk_label,baseline_cost_inr,optimal_cost_inr,cost_saving_inr,baseline_unserved,optimal_unserved,lng_price,stress_event,crisis_event,baseline_blackout,optimal_blackout,renewable_pct
4035,81228.0,22205.0,1639.0,38257.0,23844.0,15.8,MEDIUM,882358600.0,661942625.0,220415975.0,12814.0,9027.295580968319,10.8,False,False,1,1,29.4
4036,104251.0,351.0,6636.0,39999.0,6988.0,48.1,HIGH,3128899075.0,3105013760.0,23885316.0,50158.0,49685.83956305575,13.2,False,False,1,1,6.7
4037,62644.0,7629.0,6291.0,35431.0,13921.0,5.8,LOW,328578159.0,307752843.0,20825316.0,3629.0,3208.1769529218614,14.8,False,False,1,1,22.2
4038,55941.0,20362.0,1721.0,37929.0,22083.0,0.0,LOW,86280110.0,86280110.0,0.0,0.0,0.0,14.1,False,False,0,0,39.5
4039,107588.0,14428.0,2723.0,37472.0,17150.0,42.4,HIGH,2851812805.0,2531927489.0,319885316.0,45630.0,40158.502883739726,13.2,False,False,1,1,15.9
4040,86208.0,18462.0,500.0,40572.0,18962.0,24.3,HIGH,1375119325.0,1353728709.0,21390616.0,20915.0,20484.555632220377,14.5,False,False,1,1,22.0
4041,80066.0,5622.0,5524.0,40408.0,11147.0,27.1,HIGH,1399708079.0,1397661741.0,2046338.0,21720.0,21674.87963471612,20.51,True,False,1,1,13.9
4042,130907.0,17.0,3827.0,36142.0,3844.0,64.7,HIGH,5189881378.0,5159108966.0,30772412.0,84705.0,84124.77313702795,9.8,False,False,1,1,2.9
4043,126909.0,15107.0,7034.0,40659.0,22142.0,44.2,HIGH,3488010640.0,3464125324.0,23885316.0,56111.0,55639.418469266195,13.2,False,False,1,1,17.4
4044,124475.0,642.0,5123.0,39034.0,5765.0,58.2,HIGH,4463484570.0,4439599254.0,23885316.0,72435.0,71963.20630559415,13.2,False,False,1,1,4.6
4045,65248.0,10185.0,3802.0,35172.0,13987.0,9.4,MEDIUM,479742565.0,458917249.0,20825316.0,6156.0,5734.852719438717,14.8,False,False,1,1,21.4
4046,82977.0,16602.0,3043.0,38609.0,19645.0,23.6,HIGH,1276322403.0,1272210461.0,4111941.0,19585.0,19481.059732144407,28.68,True,False,1,1,23.7
4047,116842.0,0.0,2466.0,37803.0,2466.0,63.1,HIGH,4510819269.0,4508357477.0,2461793.0,73737.0,73690.88570493243,9.8,False,True,1,1,2.1
4048,114906.0,0.0,2753.0,35748.0,2753.0,63.4,HIGH,4465856437.0,4457720866.0,8135571.0,72869.0,72698.89777908014,17.21,True,False,1,1,2.4
4049,99965.0,589.0,6695.0,37537.0,7284.0,48.2,HIGH,3002177248.0,2978291932.0,23885316.0,48137.0,47664.91043907359,13.2,False,False,1,1,7.3
4050,57880.0,62.0,5672.0,36443.0,5734.0,16.1,MEDIUM,667404796.0,639531592.0,27873203.0,9291.0,8755.011027745086,11.2,False,False,1,1,9.9
4051,69868.0,4293.0,2505.0,40579.0,6798.0,24.2,HIGH,1130405614.0,1101093498.0,29312116.0,16874.0,16316.659360573172,10.5,False,False,1,1,9.7
4052,67408.0,10738.0,1949.0,38302.0,12687.0,15.4,MEDIUM,736471664.0,707159548.0,29312116.0,10389.0,9831.147028341526,10.5,False,False,1,1,18.8
4053,69951.0,6855.0,3569.0,40579.0,10424.0,19.1,MEDIUM,917849734.0,888537618.0,29312116.0,13332.0,12774.061368764185,10.5,False,False,1,1,14.9
4054,70175.0,18049.0,2047.0,37015.0,20097.0,5.4,LOW,343514914.0,321364726.0,22150188.0,3823.0,3379.9015749185273,14.1,False,False,1,1,28.6
4055,64518.0,9055.0,6230.0,33771.0,15285.0,10.7,MEDIUM,520026433.0,497876245.0,22150188.0,6889.0,6446.28389204728,14.1,False,False,1,1,23.7
4056,72344.0,21910.0,617.0,40771.0,22528.0,3.2,LOW,256612840.0,228739636.0,27873203.0,2282.0,1746.8634307591683,11.2,False,False,1,1,31.1
4057,103935.0,0.0,6100.0,34546.0,6100.0,55.1,HIGH,3541928718.0,3514665625.0,27263094.0,57268.0,56741.586258964795,11.5,False,False,1,1,5.9
4058,118523.0,19973.0,2488.0,40877.0,22461.0,42.0,HIGH,3103483235.0,3072710824.0,30772412.0,49765.0,49184.48859772154,9.8,False,False,1,1,19.0
4059,81038.0,283.0,3837.0,36816.0,4120.0,45.9,HIGH,2330231166.0,2324173009.0,6058157.0,37183.0,37038.31756005177,25.36,True,False,1,1,5.1
4060,98723.0,611.0,5374.0,34472.0,5985.0,53.1,HIGH,3250624443.0,3219852031.0,30772412.0,52449.0,51868.38672105581,9.8,False,False,1,1,6.1
4061,92435.0,17702.0,500.0,34850.0,18202.0,35.1,HIGH,2054281732.0,2025589233.0,28692499.0,32466.0,31917.82001342193,10.8,False,False,1,1,19.7
4062,97860.0,0.0,3263.0,34346.0,3263.0,56.6,HIGH,3413955580.0,3410852035.0,3103545.0,55434.0,55356.92784047137,27.91,True,False,1,1,3.3
4063,142000.0,0.0,3326.0,34966.0,3326.0,69.2,HIGH,5990013786.0,5984031360.0,5982427.0,98206.0,98059.88958651709,26.76,True,False,1,1,2.3
4064,56306.0,714.0,4235.0,39797.0,4949.0,10.0,MEDIUM,454245510.0,426372306.0,27873203.0,5619.0,5083.296095754007,11.2,False,False,1,1,8.8
4065,103255.0,1218.0,1512.0,36766.0,2730.0,57.9,HIGH,3690175310.0,3682092165.0,8083145.0,59806.0,59621.96314039309,22.54,True,False,1,1,2.6
4066,142000.0,0.0,1984.0,36273.0,1984.0,71.1,HIGH,6152578628.0,6147751326.0,4827302.0,101001.0,100890.83035076167,22.59,True,False,1,1,1.4
4067,64192.0,232.0,1546.0,36159.0,1779.0,30.7,HIGH,1292639599.0,1268167257.0,24472342.0,19701.0,19219.313806630813,12.9,False,False,1,1,2.8
4068,72726.0,5360.0,1972.0,37662.0,7333.0,29.5,HIGH,1400970037.0,1373096834.0,27873203.0,21473.0,20937.692219794702,11.2,False,False,1,1,10.1
4069,72962.0,24075.0,892.0,35766.0,24967.0,9.1,MEDIUM,505769804.0,477896601.0,27873203.0,6628.0,6092.6695035803095,11.2,False,False,1,1,34.2
4070,63853.0,0.0,7878.0,36848.0,7878.0,15.4,MEDIUM,702209571.0,682131157.0,20078414.0,9808.0,9400.339949228315,15.2,False,False,1,1,12.3
4071,124829.0,0.0,1497.0,40615.0,1497.0,61.2,HIGH,4702321901.0,4671549489.0,30772412.0,76414.0,75834.05501861969,9.8,False,False,1,1,1.2
4072,136927.0,686.0,6223.0,39816.0,6909.0,62.0,HIGH,5193582145.0,5190010753.0,3571392.0,84862.0,84772.69626993085,28.17,True,False,1,1,5.0
4073,69217.0,23415.0,2255.0,37864.0,25671.0,0.0,LOW,89200359.0,89200359.0,0.0,0.0,0.0,13.8,False,False,0,0,37.1
4074,59542.0,506.0,2354.0,36443.0,2860.0,23.2,HIGH,939559083.0,911685880.0,27873203.0,13826.0,13290.915819226568,11.2,False,False,1,1,4.8
4075,90969.0,20517.0,1910.0,39145.0,22427.0,24.6,HIGH,1456938726.0,1428246226.0,28692499.0,22352.0,21803.552903696273,10.8,False,False,1,1,24.7
4076,107979.0,0.0,4577.0,36274.0,4577.0,58.9,HIGH,3913594792.0,3907084444.0,6510348.0,63580.0,63426.71024589252,24.54,True,False,1,1,4.2
4077,93685.0,157.0,6235.0,33078.0,6392.0,49.9,HIGH,2911511032.0,2887625717.0,23885316.0,46786.0,46313.80584876883,13.2,False,False,1,1,6.8
4078,71517.0,6146.0,634.0,38873.0,6781.0,28.0,HIGH,1316635226.0,1287323110.0,29312116.0,20039.0,19481.31822644636,10.5,False,False,1,1,9.5
4079,62394.0,0.0,7881.0,33888.0,7881.0,20.9,HIGH,887737968.0,865013726.0,22724242.0,13022.0,12569.665216162452,13.8,False,False,1,1,12.6
4080,100615.0,19917.0,2752.0,35591.0,22668.0,34.8,HIGH,2208080618.0,2179388119.0,28692499.0,34999.0,34450.29294076041,10.8,False,False,1,1,22.5
4081,70992.0,726.0,2905.0,35008.0,3631.0,35.1,HIGH,1604458860.0,1583068244.0,21390616.0,24927.0,24496.99355444826,14.5,False,False,1,1,5.1
4082,73498.0,35.0,5323.0,35119.0,5359.0,32.1,HIGH,1526289567.0,1506211152.0,20078414.0,23606.0,23197.595878815868,15.2,False,False,1,1,7.3
4083,61977.0,0.0,2294.0,37351.0,2294.0,27.1,HIGH,1117399005.0,1088086889.0,29312116.0,16777.0,16218.756721375157,10.5,False,False,1,1,3.7
4084,111307.0,27487.0,2820.0,40050.0,30307.0,31.7,HIGH,2233275593.0,2202503182.0,30772412.0,35289.0,34709.35373009972,9.8,False,False,1,1,27.2
4085,74433.0,47.0,2137.0,39469.0,2184.0,34.9,HIGH,1675768381.0,1651296038.0,24472342.0,25963.0,25481.232163108973,12.9,False,False,1,1,2.9
4086,58013.0,646.0,1678.0,36999.0,2324.0,21.5,HIGH,858693107.0,829380991.0,29312116.0,12472.0,11914.385579084832,10.5,False,False,1,1,4.0
4087,113102.0,1570.0,500.0,40718.0,2070.0,58.6,HIGH,4083965489.0,4079020833.0,4944656.0,66329.0,66214.55942170155,23.92,True,False,1,1,1.8
4088,79935.0,8778.0,4263.0,37840.0,13041.0,26.2,HIGH,1356563823.0,1350116821.0,6447003.0,20924.0,20781.235495718498,21.07,True,False,1,1,16.3
4089,128530.0,17463.0,3836.0,40077.0,21299.0,46.3,HIGH,3690835911.0,3666950596.0,23885316.0,59516.0,59044.168498290324,13.2,False,False,1,1,16.6
4090,107904.0,26388.0,1937.0,37037.0,28324.0,34.1,HIGH,2315329444.0,2284557032.0,30772412.0,36767.0,36186.42273208084,9.8,False,False,1,1,26.2
4091,86340.0,15590.0,4894.0,39469.0,20484.0,23.0,HIGH,1305605040.0,1276912541.0,28692499.0,19822.0,19273.448810083755,10.8,False,False,1,1,23.7
4092,84913.0,965.0,8923.0,36838.0,9888.0,35.3,HIGH,1900114840.0,1894257203.0,5857637.0,30000.0,29864.19861171439,23.92,True,False,1,1,11.6
4093,71340.0,16591.0,6053.0,39408.0,22644.0,0.0,LOW,112670586.0,112670586.0,0.0,0.0,0.0,15.2,False,False,0,0,31.7
4094,83710.0,276.0,4378.0,37345.0,4654.0,45.6,HIGH,2384147449.0,2379622371.0,4525078.0,38138.0,38031.782351861584,24.46,True,False,1,1,5.6
4095,57636.0,813.0,4440.0,33620.0,5253.0,22.3,HIGH,875483334.0,854092718.0,21390616.0,12841.0,12410.832118385562,14.5,False,False,1,1,9.1
4096,79917.0,0.0,520.0,33918.0,520.0,49.0,HIGH,2457521919.0,2436131303.0,21390616.0,39195.0,38764.19803286112,14.5,False,False,1,1,0.7
4097,74188.0,1298.0,4146.0,38644.0,5444.0,29.4,HIGH,1428091614.0,1405941425.0,22150188.0,21848.0,21404.69856448619,14.1,False,False,1,1,7.3
4098,87376.0,19836.0,1557.0,36540.0,21393.0,25.7,HIGH,1459294502.0,1430602003.0,28692499.0,22487.0,21939.090178995873,10.8,False,False,1,1,24.5
4099,115458.0,449.0,6434.0,36385.0,6883.0,56.7,HIGH,4035775601.0,4011890286.0,23885316.0,65407.0,64935.6804977811,13.2,False,False,1,1,6.0
4100,86592.0,19527.0,1574.0,35333.0,21101.0,27.1,HIGH,1512706680.0,1484014181.0,28692499.0,23424.0,22875.369483013426,10.8,False,False,1,1,24.4
4101,68885.0,14056.0,5925.0,35433.0,19982.0,5.6,LOW,342708144.0,321882828.0,20825316.0,3865.0,3444.0902014533544,14.8,False,False,1,1,29.0
4102,64380.0,16130.0,3281.0,34787.0,19411.0,1.6,LOW,169814985.0,148989669.0,20825316.0,1011.0,589.8450583548524,14.8,False,False,1,0,30.2
4103,73592.0,0.0,4352.0,35591.0,4352.0,32.2,HIGH,1534509597.0,1513684281.0,20825316.0,23720.0,23298.9727593412,14.8,False,False,1,1,5.9
4104,122181.0,2270.0,3908.0,39992.0,6178.0,56.1,HIGH,4234867048.0,4210981732.0,23885316.0,68588.0,68116.28727125071,13.2,False,False,1,1,5.1
4105,91607.0,1375.0,1107.0,37429.0,2482.0,48.5,HIGH,2781226191.0,2758501949.0,22724242.0,44454.0,44000.9592696915,13.8,False,False,1,1,2.7
4106,50039.0,345.0,2212.0,38684.0,2557.0,0.0,LOW,114383681.0,114383681.0,0.0,0.0,0.0,14.1,False,False,0,0,5.1
4107,101514.0,757.0,2858.0,35424.0,3615.0,54.5,HIGH,3425543619.0,3396851120.0,28692499.0,55297.0,54748.96896092133,10.8,False,False,1,1,3.6
4108,103782.0,8240.0,1456.0,38773.0,9696.0,50.1,HIGH,3217939983.0,3212119055.0,5820928.0,51955.0,51822.82107533852,22.53,True,False,1,1,9.3
4109,75822.0,11077.0,4359.0,39699.0,15436.0,18.3,MEDIUM,952070857.0,929346615.0,22724242.0,13888.0,13435.485706190062,13.8,False,False,1,1,20.4
4110,56433.0,36.0,7093.0,37265.0,7129.0,3.5,LOW,232685590.0,212607176.0,20078414.0,1961.0,1553.3370986267505,15.2,False,False,1,1,12.6
4111,86390.0,19015.0,1230.0,35984.0,20245.0,26.6,HIGH,1489612337.0,1460919838.0,28692499.0,23011.0,22463.13858994138,10.8,False,False,1,1,23.4
4112,72338.0,16716.0,3069.0,41541.0,19785.0,2.0,LOW,211398554.0,190573238.0,20825316.0,1453.0,1032.0397119246823,14.8,False,False,1,1,27.4
4113,90676.0,14284.0,1564.0,36771.0,15848.0,36.1,HIGH,2047995013.0,2046222998.0,1772015.0,32703.0,32667.461004443077,14.1,False,True,1,1,17.5
4114,108120.0,0.0,2930.0,39675.0,2930.0,57.8,HIGH,3840148948.0,3837853548.0,2295400.0,62488.0,62443.73739691048,10.8,False,True,1,1,2.7
4115,118767.0,735.0,3523.0,34531.0,4259.0,63.6,HIGH,4628400436.0,4619250817.0,9149619.0,75578.0,75385.38722109715,17.72,True,False,1,1,3.6
4116,66663.0,0.0,7872.0,39342.0,7872.0,19.0,MEDIUM,877111787.0,852639445.0,24472342.0,12656.0,12175.163272578222,12.9,False,False,1,1,11.8
4117,109806.0,513.0,2119.0,36119.0,2633.0,62.0,HIGH,4171703120.0,4168228054.0,3475066.0,68064.0,67987.93842276694,19.98,True,False,1,1,2.4
4118,66471.0,9858.0,7747.0,34713.0,17605.0,6.5,LOW,368207656.0,348129241.0,20078414.0,4316.0,3907.607029008645,15.2,False,False,1,1,26.5
4119,57909.0,1045.0,3711.0,37063.0,4756.0,13.0,MEDIUM,564280436.0,542130248.0,22150188.0,7506.0,7063.038604293252,14.1,False,False,1,1,8.2
4120,95306.0,591.0,4105.0,36214.0,4696.0,50.9,HIGH,3017713462.0,2986941051.0,30772412.0,48502.0,47922.03754595033,9.8,False,False,1,1,4.9
4121,93671.0,1807.0,10072.0,37691.0,11879.0,39.0,HIGH,2309263981.0,2285378665.0,23885316.0,36578.0,36106.42849576969,13.2,False,False,1,1,12.7
4122,72611.0,0.0,5982.0,37402.0,5982.0,27.4,HIGH,1310842109.0,1288691921.0,22150188.0,19930.0,19487.3854842132,14.1,False,False,1,1,8.2
4123,52543.0,0.0,8166.0,37506.0,8166.0,0.0,LOW,85999280.0,85999280.0,0.0,0.0,0.0,15.2,False,False,0,0,15.5
4124,115822.0,0.0,2706.0,40506.0,2706.0,57.4,HIGH,4105073043.0,4068993148.0,36079895.0,66465.0,65795.56828158426,9.8,False,False,1,1,2.3
4125,62011.0,0.0,1683.0,38807.0,1683.0,25.9,HIGH,1076396760.0,1047084644.0,29312116.0,16040.0,15482.634971694217,10.5,False,False,1,1,2.7
4126,106986.0,8040.0,500.0,40552.0,8540.0,49.8,HIGH,3298295992.0,3291834487.0,6461505.0,53236.0,53095.224049766635,19.69,True,False,1,1,8.0
4127,58697.0,17208.0,5476.0,34712.0,22684.0,0.0,LOW,79289810.0,79289810.0,0.0,0.0,0.0,14.1,False,False,0,0,38.6
4128,71760.0,22446.0,1099.0,36789.0,23546.0,7.3,LOW,424674247.0,154621972.0,270052274.0,5234.0,607.7930282226389,11.2,False,False,1,0,32.8
4129,96915.0,0.0,5667.0,35664.0,5667.0,49.3,HIGH,2975062188.0,2951176873.0,23885316.0,47746.0,47274.748280856365,13.2,False,False,1,1,5.8
4130,60209.0,0.0,5503.0,38042.0,5503.0,14.8,MEDIUM,650649282.0,627925040.0,22724242.0,8917.0,8464.65162480043,13.8,False,False,1,1,9.1
4131,84522.0,13688.0,2029.0,34891.0,15717.0,32.7,HIGH,1764055522.0,1742664907.0,21390616.0,27601.0,27170.506924301644,14.5,False,False,1,1,18.6
4132,107085.0,8599.0,500.0,32333.0,9099.0,57.9,HIGH,3806773463.0,3802369519.0,4403944.0,62029.0,61924.87362101791,25.13,True,False,1,1,8.5
4133,75885.0,1247.0,4461.0,37718.0,5708.0,33.7,HIGH,1647621181.0,1623148839.0,24472342.0,25557.0,25075.619006592467,12.9,False,False,1,1,7.5
4134,104128.0,6449.0,500.0,37348.0,6949.0,52.1,HIGH,3368353224.0,3341090130.0,27263094.0,54276.0,53749.82985570745,11.5,False,False,1,1,6.7
4135,97994.0,6541.0,4079.0,37208.0,10620.0,44.6,HIGH,2732218422.0,2704955328.0,27263094.0,43671.0,43144.877489333936,11.5,False,False,1,1,10.8
4136,56719.0,1187.0,9278.0,38229.0,10465.0,0.0,LOW,105097882.0,105097882.0,0.0,0.0,0.0,14.8,False,False,0,0,18.5
4137,78823.0,7736.0,4228.0,32662.0,11964.0,34.6,HIGH,1741408240.0,1716935897.0,24472342.0,27306.0,26824.204482701374,12.9,False,False,1,1,15.2
4138,85069.0,2342.0,2215.0,35587.0,4557.0,47.8,HIGH,2526816510.0,2524070800.0,2745710.0,40646.0,40580.52669419115,25.37,True,False,1,1,5.4
4139,72371.0,1133.0,5615.0,35868.0,6749.0,28.3,HIGH,1339925271.0,1319099955.0,20825316.0,20472.0,20051.12665307863,14.8,False,False,1,1,9.3
4140,142000.0,340.0,3783.0,39971.0,4123.0,66.8,HIGH,5784448165.0,5781237026.0,3211139.0,94803.0,94732.03075998937,20.86,True,False,1,1,2.9
4141,83718.0,6333.0,4358.0,37243.0,10691.0,35.7,HIGH,1906145997.0,1876833881.0,29312116.0,29924.0,29365.94375259906,10.5,False,False,1,1,12.8
4142,119403.0,93.0,3880.0,40844.0,3973.0,59.1,HIGH,4336841749.0,4333633716.0,3208033.0,70586.0,70507.20956599052,27.1,True,False,1,1,3.3
4143,102556.0,26996.0,3476.0,36842.0,30472.0,28.3,HIGH,1851745207.0,1820972795.0,30772412.0,29044.0,28463.662289479675,9.8,False,False,1,1,29.7
4144,85733.0,20905.0,500.0,37262.0,21405.0,24.7,HIGH,1381857249.0,1353164750.0,28692499.0,21179.0,20630.889457472724,10.8,False,False,1,1,25.0
4145,51765.0,0.0,5681.0,38199.0,5681.0,0.0,LOW,106952032.0,106952032.0,0.0,0.0,0.0,14.1,False,False,0,0,11.0
4146,131305.0,4126.0,6427.0,38539.0,10552.0,59.2,HIGH,4752925858.0,4751015033.0,1910825.0,77728.0,77690.01639130473,13.2,False,True,1,1,8.0
4147,95216.0,0.0,8341.0,35440.0,8341.0,45.6,HIGH,2715603618.0,2691718302.0,23885316.0,43429.0,42957.26693456775,13.2,False,False,1,1,8.8
4148,77841.0,13699.0,4016.0,34698.0,17715.0,23.9,HIGH,1222588206.0,1198115863.0,24472342.0,18584.0,18102.95558024365,12.9,False,False,1,1,22.8
4149,53553.0,14509.0,1917.0,41082.0,16426.0,0.0,LOW,93826730.0,93826730.0,0.0,0.0,0.0,14.8,False,False,0,0,30.7
4150,131884.0,0.0,4159.0,34619.0,4159.0,68.0,HIGH,5460647835.0,5162936586.0,297711249.0,89675.0,84640.97878600373,14.5,False,True,1,1,3.2
4151,83710.0,0.0,6481.0,34227.0,6481.0,41.3,HIGH,2183548197.0,2160823955.0,22724242.0,34600.0,34147.41587356637,13.8,False,False,1,1,7.7
4152,126846.0,291.0,5612.0,38304.0,5903.0,60.5,HIGH,4716929776.0,4689666683.0,27263094.0,76714.0,76187.95822747589,11.5,False,False,1,1,4.7
4153,94133.0,19732.0,652.0,40479.0,20385.0,28.3,HIGH,1716236683.0,1687544184.0,28692499.0,26628.0,26079.644025986432,10.8,False,False,1,1,21.7
4154,106717.0,0.0,742.0,36695.0,742.0,60.0,HIGH,3950552406.0,3923289312.0,27263094.0,64005.0,63479.41971393252,11.5,False,False,1,1,0.7
4155,116991.0,5243.0,1213.0,38350.0,6456.0,56.8,HIGH,4101665232.0,4074402138.0,27263094.0,66459.0,65933.5346533288,11.5,False,False,1,1,5.5
4156,60878.0,768.0,3134.0,30063.0,3902.0,33.4,HIGH,1314766356.0,1285454239.0,29312116.0,20325.0,19766.823389267494,10.5,False,False,1,1,6.4
4157,128383.0,0.0,4063.0,38474.0,4063.0,61.2,HIGH,4830086544.0,4806201228.0,23885316.0,78565.0,78093.43887849942,13.2,False,False,1,1,3.2
4158,86353.0,16904.0,6981.0,34816.0,23886.0,24.0,HIGH,1351020559.0,1322328060.0,28692499.0,20746.0,20198.137125319416,10.8,False,False,1,1,27.7
4159,62820.0,5882.0,3128.0,38178.0,9011.0,10.2,MEDIUM,501028809.0,478878620.0,22150188.0,6406.0,5962.601314851922,14.1,False,False,1,1,14.3
4160,123023.0,0.0,1423.0,39030.0,1423.0,62.7,HIGH,4730572937.0,4725526178.0,5046759.0,77102.0,76977.54236763985,27.53,True,False,1,1,1.2
4161,104521.0,5260.0,3623.0,35806.0,8883.0,53.3,HIGH,3437766494.0,3428212383.0,9554110.0,55660.0,55456.207567077094,18.6,True,False,1,1,8.5
4162,113828.0,725.0,4615.0,40574.0,5340.0,57.1,HIGH,3996421021.0,3991164277.0,5256744.0,64947.0,64835.76844680052,17.66,True,False,1,1,4.7
4163,61142.0,1112.0,4080.0,34869.0,5192.0,24.9,HIGH,1020006511.0,998615896.0,21390616.0,15204.0,14774.117246006539,14.5,False,False,1,1,8.5
4164,121353.0,3819.0,1614.0,37408.0,5432.0,58.3,HIGH,4359824600.0,4335939284.0,23885316.0,70763.0,70290.90014367481,13.2,False,False,1,1,4.5
4165,112088.0,5134.0,4753.0,37245.0,9887.0,55.2,HIGH,3802540357.0,3798270324.0,4270034.0,61846.0,61753.100614184805,19.63,True,False,1,1,8.8
4166,77163.0,20340.0,3736.0,36981.0,24077.0,11.1,MEDIUM,626084095.0,603359854.0,22724242.0,8548.0,8095.72567961877,13.8,False,False,1,1,31.2
4167,77394.0,7428.0,639.0,39558.0,8067.0,30.5,HIGH,1534757355.0,1506884151.0,27873203.0,23634.0,23098.9926765531,11.2,False,False,1,1,10.4
4168,72429.0,8749.0,1804.0,36464.0,10554.0,24.8,HIGH,1188326735.0,1165602493.0,22724242.0,17939.0,17486.090008594412,13.8,False,False,1,1,14.6
4169,135384.0,1218.0,3731.0,35347.0,4949.0,66.1,HIGH,5476521520.0,5449258427.0,27263094.0,89485.0,88958.93112703068,11.5,False,False,1,1,3.7
4170,79612.0,0.0,10378.0,37781.0,10378.0,27.7,HIGH,1438317024.0,1417491708.0,20825316.0,22041.0,21619.752373490523,14.8,False,False,1,1,13.0
4171,91326.0,0.0,3442.0,38704.0,3442.0,46.8,HIGH,2677641439.0,2650378346.0,27263094.0,42707.0,42180.59227890559,11.5,False,False,1,1,3.8
4172,120089.0,0.0,2286.0,39400.0,2286.0,59.8,HIGH,4421215827.0,4390443415.0,30772412.0,71771.0,71190.75811840818,9.8,False,False,1,1,1.9
4173,50000.0,822.0,4698.0,37885.0,5521.0,0.0,LOW,87721677.0,87721677.0,0.0,0.0,0.0,14.8,False,False,0,0,11.0
4174,79768.0,2.0,6517.0,36135.0,6518.0,37.6,HIGH,1893908476.0,1889713456.0,4195020.0,29969.0,29866.666712667207,26.87,True,False,1,1,8.2
4175,62763.0,18052.0,6685.0,37929.0,24737.0,0.0,LOW,86280110.0,86280110.0,0.0,0.0,0.0,14.1,False,False,0,0,39.4
4176,94339.0,0.0,4790.0,37427.0,4790.0,49.1,HIGH,2891917559.0,2568654466.0,323263094.0,46330.0,40804.355946332216,11.5,False,False,1,1,5.1
4177,83110.0,133.0,3686.0,36538.0,3819.0,44.7,HIGH,2340161184.0,2318770568.0,21390616.0,37148.0,36717.769450834385,14.5,False,False,1,1,4.6
4178,64452.0,14442.0,6758.0,35418.0,21199.0,0.0,LOW,96181134.0,96181134.0,0.0,0.0,0.0,14.8,False,False,0,0,32.9
4179,52352.0,2316.0,7536.0,37834.0,9852.0,0.0,LOW,86433890.0,86433890.0,0.0,0.0,0.0,14.8,False,False,0,0,18.8
4180,98573.0,1218.0,7608.0,38083.0,8826.0,46.4,HIGH,2858716945.0,2735587909.0,123129036.0,45784.0,43643.583467652934,9.8,False,False,1,1,9.0
4181,96431.0,0.0,4014.0,36186.0,4014.0,52.4,HIGH,3138803221.0,3111540127.0,27263094.0,50491.0,49965.06080315879,11.5,False,False,1,1,4.2
4182,101544.0,4851.0,2810.0,41622.0,7661.0,48.4,HIGH,3045577452.0,3043232482.0,2344969.0,49173.0,49128.64856977433,10.5,False,True,1,1,7.5
4183,104982.0,17341.0,500.0,41020.0,17841.0,37.1,HIGH,2459463047.0,2435577731.0,23885316.0,38962.0,38490.72109318003,13.2,False,False,1,1,17.0
4184,86551.0,14408.0,3089.0,35936.0,17497.0,30.8,HIGH,1708594260.0,1679901761.0,28692499.0,26669.0,26120.431980557136,10.8,False,False,1,1,20.2
4185,116631.0,27221.0,2451.0,39661.0,29673.0,35.9,HIGH,2631198696.0,2603935603.0,27263094.0,41906.0,41380.46839111895,11.5,False,False,1,1,25.4
4186,68792.0,9201.0,3185.0,37609.0,12386.0,19.3,MEDIUM,909528260.0,880216144.0,29312116.0,13303.0,12745.294128815349,10.5,False,False,1,1,18.0
4187,117982.0,24884.0,4215.0,38912.0,29099.0,37.4,HIGH,2764379828.0,2737116735.0,27263094.0,44150.0,43624.01975712563,11.5,False,False,1,1,24.7
4188,69074.0,21623.0,3761.0,35380.0,25384.0,1.3,LOW,164317527.0,141593285.0,22724242.0,912.0,459.6466986490873,13.8,False,False,0,0,36.7
4189,84179.0,0.0,6962.0,33412.0,6962.0,43.1,HIGH,2283537975.0,2260813733.0,22724242.0,36304.0,35851.28033786684,13.8,False,False,1,1,8.3
4190,68370.0,5320.0,2322.0,34234.0,7643.0,28.4,HIGH,1252955679.0,1250389985.0,2565694.0,19423.0,19357.82577706525,29.03,True,False,1,1,11.2
4191,79261.0,9504.0,500.0,37496.0,10004.0,30.5,HIGH,1564074795.0,1541350553.0,22724242.0,24162.0,23709.666674033473,13.8,False,False,1,1,12.6
4192,79309.0,4520.0,2343.0,37357.0,6863.0,34.8,HIGH,1747542084.0,1744121467.0,3420617.0,27568.0,27492.09194147916,21.43,True,False,1,1,8.7
4193,58023.0,12098.0,3941.0,35664.0,16040.0,0.4,LOW,123328554.0,110107208.0,13221346.0,254.0,0.0,11.2,False,False,0,0,27.6
4194,96676.0,598.0,7276.0,41024.0,7874.0,41.7,HIGH,2541431522.0,2517546206.0,23885316.0,40326.0,39854.26983436624,13.2,False,False,1,1,8.1
4195,94975.0,979.0,3427.0,36901.0,4406.0,51.2,HIGH,3016864507.0,3009412554.0,7451953.0,48587.0,48416.74426588011,22.92,True,False,1,1,4.6
4196,79159.0,628.0,3386.0,37845.0,4014.0,39.4,HIGH,1984306397.0,1956433194.0,27873203.0,31190.0,30654.489721605125,11.2,False,False,1,1,5.1
4197,57702.0,734.0,7720.0,37542.0,8454.0,4.7,LOW,278235526.0,256085337.0,22150188.0,2718.0,2274.692764209164,14.1,False,False,1,1,14.7
4198,124855.0,25715.0,2224.0,37688.0,27938.0,42.9,HIGH,3321260528.0,3290488116.0,30772412.0,53509.0,52928.55479807408,9.8,False,False,1,1,22.4
