datetime,demand_mw,solar_mw,wind_mw,renewable_mw,coal_mw,gas_available_mw,gas_used_mw,unserved_mw,net_load_mw,renewable_pct,lng_price_usd,gas_cost_inr_mwh,hourly_cost_inr,carbon_tonnes,month,month_name,hour,season,time_of_day,day_of_week,demand_6h_trend,net_load_3h,ews_score,ews_alert,alert_label,load_shedding_hrs,status,blackout_risk_index,date_label
2024-05-25 22:00:00,140000.0,1399.7975880341585,2786.1,4185.897588034159,41278.6,1169.0,1169.0,93366.50241196583,94535.50241196583,2.99,22.5,15969.0,3897122142.0,35566.48,5,May,22,Summer,Evening,Saturday,0.0,-4908.397588034175,0.4,0,Normal,1,CRISIS,0.491,25 May
2024-05-25 23:00:00,129029.4735338018,0.0,3205.0,3205.0,37312.5,1168.8,1168.8,87343.1735338018,88511.9735338018,2.48,22.5,15969.0,3380035768.0,32314.31,5,May,23,Summer,Evening,Saturday,-10970.526466198193,-6821.926466198187,0.4,0,Normal,1,CRISIS,0.37,25 May
2024-05-26 00:00:00,124919.92142562167,331.752,3269.8,3601.552,37173.4,1168.7,1168.7,82976.26942562168,84144.96942562168,2.88,22.5,15969.0,3096118322.0,32200.22,5,May,0,Summer,Night,Sunday,-15080.078574378334,-18003.930574378333,0.4,0,Normal,1,CRISIS,0.283,26 May
2024-05-26 01:00:00,118882.88364059813,0.0,2801.2,2801.2,39495.8,1168.8,1168.8,75417.08364059812,76585.88364059813,2.36,22.5,15969.0,2782845130.0,34104.59,5,May,1,Summer,Night,Sunday,-21117.116359401873,-17949.618771367706,0.4,0,Normal,1,CRISIS,0.132,26 May
2024-05-26 02:00:00,111374.16552331124,1190.4029570538269,3488.4,4678.802957053827,35895.0,1169.0,1169.0,69631.36256625742,70800.36256625742,4.2,22.5,15969.0,2587256378.0,31151.95,5,May,2,Summer,Night,Sunday,-28625.83447668876,-17711.610967544388,0.4,0,Normal,1,CRISIS,0.016,26 May
2024-05-26 03:00:00,125672.31788437403,1093.1749032628443,5207.9,6301.074903262844,38443.7,1169.3,1169.3,79758.2429811112,80927.5429811112,5.01,22.5,15968.0,2914437012.0,33241.9,5,May,3,Summer,Night,Sunday,-14327.682115625968,-3217.426444510478,0.4,0,Normal,1,CRISIS,0.219,26 May
2024-05-26 04:00:00,128414.49704616144,0.0,3143.2,3143.2,35617.7,1169.7,1169.7,88483.89704616145,89653.59704616145,2.45,22.5,15966.0,3377911755.0,30924.54,5,May,4,Summer,Night,Sunday,-11585.502953838557,13067.713405563321,0.4,0,Normal,1,CRISIS,0.393,26 May
2024-05-26 05:00:00,132766.77377449183,0.0,4628.9,4628.9,38511.7,1170.3,1170.3,88455.87377449183,89626.17377449184,3.49,22.49,15964.0,3182485503.0,33297.67,5,May,5,Summer,Night,Sunday,3737.3002406900196,18825.811208234416,0.4,0,Normal,1,CRISIS,0.393,26 May
2024-05-26 06:00:00,123959.01530940055,0.0,4965.1,4965.1,35889.0,1171.0,1171.0,81933.91530940055,83104.91530940055,4.01,22.49,15962.0,3076032915.0,31147.07,5,May,6,Summer,Morning,Sunday,-960.9061162211146,2177.372328289348,0.4,0,Normal,1,CRISIS,0.262,26 May
2024-05-26 07:00:00,132793.97320043563,5353.659682564203,2800.6,8154.259682564203,37347.7,1171.8,1171.8,86120.21351787142,87292.01351787143,6.14,22.49,15959.0,3180188062.0,32343.16,5,May,7,Summer,Morning,Sunday,13911.089559837506,-2361.5835282900225,0.5,1,âš  ALERT,1,CRISIS,0.346,26 May
2024-05-26 08:00:00,133827.96019807388,10808.215637517695,3268.5,14076.715637517695,35750.5,1172.7,1172.7,82828.04456055618,84000.74456055618,10.52,22.48,15956.0,2898541967.0,31033.49,5,May,8,Summer,Morning,Sunday,22453.79467476264,-5625.429213935655,0.55,1,âš  ALERT,1,CRISIS,0.28,26 May
2024-05-26 09:00:00,140000.0,15740.878208560822,2579.2,18320.078208560823,39327.4,1173.7,1173.7,81178.82179143919,82352.52179143918,13.09,22.48,15953.0,3247364283.0,33966.53,5,May,9,Summer,Morning,Sunday,14327.682115625968,-752.3935179613618,0.45,1,âš  ALERT,1,CRISIS,0.247,26 May
2024-05-26 10:00:00,140000.0,19860.38501010141,5017.9,24878.285010101412,35430.6,1174.9,1174.9,78516.21498989858,79691.11498989858,17.77,22.47,15949.0,3704679465.0,30771.15,5,May,10,Summer,Morning,Sunday,11585.502953838557,-7600.898527972851,0.4,0,Normal,1,CRISIS,0.194,26 May
2024-05-26 11:00:00,140000.0,22641.332348190797,1190.5,23831.832348190797,35950.5,1176.2,1176.2,79041.4676518092,80217.6676518092,17.02,22.47,15945.0,3794545061.0,31197.46,5,May,11,Summer,Morning,Sunday,7233.226225508173,-3783.0769087469816,0.3,0,Normal,1,CRISIS,0.204,26 May
2024-05-26 12:00:00,140000.0,25031.259858994723,2884.5,27915.759858994723,35552.0,1177.6,1177.6,75354.64014100528,76532.24014100528,19.94,22.46,15940.0,2520143551.0,30870.73,5,May,12,Summer,Afternoon,Sunday,16040.98469059945,-5820.281650433899,0.5,1,âš  ALERT,1,CRISIS,0.131,26 May
2024-05-26 13:00:00,140000.0,23931.21290418025,1849.6,25780.81290418025,37019.7,1179.1,1179.1,76020.38709581975,77199.48709581976,18.41,22.45,15935.0,2420520350.0,32074.21,5,May,13,Summer,Afternoon,Sunday,7206.026799564366,-2491.627894078818,0.3,0,Normal,1,CRISIS,0.144,26 May
2024-05-26 14:00:00,138321.33869468875,23376.663030574677,4665.1,28041.76303057468,36430.6,1180.8,1180.8,72668.17566411405,73848.97566411406,20.27,22.44,15929.0,2378299537.0,31591.13,5,May,14,Summer,Afternoon,Sunday,4493.378496614867,-6368.691987695143,0.3,0,Normal,1,CRISIS,0.077,26 May
2024-05-26 15:00:00,140000.0,20814.961528526852,1312.6,22127.56152852685,38777.9,1182.5,1182.5,77912.03847147315,79094.53847147315,15.81,22.44,15923.0,2767445980.0,33515.96,5,May,15,Summer,Afternoon,Sunday,0.0,2562.2983304678637,0.3,0,Normal,1,CRISIS,0.182,26 May
2024-05-26 16:00:00,140000.0,17790.78932336796,2494.4,20285.189323367962,36200.0,1184.4,1184.4,82330.41067663205,83514.81067663204,14.49,22.43,15917.0,3030992666.0,31402.02,5,May,16,Summer,Afternoon,Sunday,0.0,6315.3235808122845,0.35,0,Normal,1,CRISIS,0.27,26 May
2024-05-26 17:00:00,140000.0,11144.850922674012,3882.9,15027.750922674011,34902.5,1186.5,1186.5,88883.24907732599,90069.74907732599,10.73,22.42,15910.0,3531190035.0,30338.11,5,May,17,Summer,Afternoon,Sunday,0.0,16220.773413211937,0.35,0,Normal,1,CRISIS,0.401,26 May
2024-05-26 18:00:00,140000.0,5521.002510097392,2418.7,7939.7025100973915,36897.8,1188.6,1188.6,93973.8974899026,95162.49748990261,5.67,22.41,15903.0,4214248688.0,31974.24,5,May,18,Summer,Evening,Sunday,0.0,16067.959018429465,0.52,1,âš  ALERT,1,CRISIS,0.503,26 May
2024-05-26 19:00:00,140000.0,0.0,2553.2,2553.2,36183.8,1190.9,1190.9,100072.09999999999,101262.99999999999,1.82,22.4,15895.0,4794946279.0,31388.78,5,May,19,Summer,Evening,Sunday,0.0,17748.189323367944,0.52,1,âš  ALERT,1,CRISIS,0.625,26 May
2024-05-26 20:00:00,140000.0,677.5081883577283,2830.9,3508.4081883577282,37901.1,1193.3,1193.3,97397.19181164227,98590.49181164228,2.51,22.38,15888.0,5452964934.0,32796.95,5,May,20,Summer,Evening,Sunday,1678.6613053112524,8520.742734316285,0.52,1,âš  ALERT,1,CRISIS,0.572,26 May
2024-05-26 21:00:00,140000.0,0.0,4383.1,4383.1,36593.1,1195.8,1195.8,97827.99999999999,99023.79999999999,3.13,22.37,15879.0,4600980884.0,31724.43,5,May,21,Summer,Evening,Sunday,0.0,3861.3025100973755,0.52,1,âš  ALERT,1,CRISIS,0.58,26 May
2024-05-26 22:00:00,140000.0,1678.9653897979442,5595.4,7274.365389797944,38375.1,1198.4,1198.4,93152.13461020205,94350.53461020204,5.2,22.36,15870.0,3893526213.0,33185.69,5,May,22,Summer,Evening,Sunday,0.0,-6912.465389797944,0.4,0,Normal,1,CRISIS,0.487,26 May
2024-05-26 23:00:00,140000.0,0.0,2669.4,2669.4,36500.1,1201.1,1201.1,99629.4,100830.5,1.91,22.35,15861.0,3959405766.0,31648.13,5,May,23,Summer,Evening,Sunday,0.0,2240.0081883577222,0.52,1,âš  ALERT,1,CRISIS,0.617,26 May
2024-05-27 00:00:00,121181.13465550884,0.0,800.0,800.0,38212.0,1204.0,1204.0,80965.13465550884,82169.13465550884,0.66,22.33,15852.0,2962503184.0,33051.94,5,May,0,Summer,Night,Monday,-18818.86534449116,-16854.66534449115,0.4,0,Normal,1,CRISIS,0.243,27 May
2024-05-27 01:00:00,120203.29156251706,1181.2860014313803,2920.8,4102.08600143138,35699.7,1207.0,1207.0,79194.50556108568,80401.50556108568,3.41,22.32,15842.0,3099363743.0,30991.79,5,May,1,Summer,Night,Monday,-19796.708437482943,-13949.029049116361,0.4,0,Normal,1,CRISIS,0.208,27 May
2024-05-27 02:00:00,106095.13311174962,0.0,4981.3,4981.3,36216.5,1210.1,1210.1,63687.233111749614,64897.33311174961,4.7,22.31,15831.0,2377850225.0,31415.56,5,May,2,Summer,Night,Monday,-33904.866888250384,-35933.16688825039,0.4,0,Normal,1,CRISIS,0.0,27 May
2024-05-27 03:00:00,129411.77184256127,0.0,4043.2,4043.2,34713.8,1213.3,1213.3,89441.47184256127,90654.77184256127,3.12,22.29,15821.0,3565976273.0,30183.37,5,May,3,Summer,Night,Monday,-10588.22815743873,8485.63718705243,0.4,0,Normal,1,CRISIS,0.413,27 May
2024-05-27 04:00:00,123285.14941059411,0.0,4601.8,4601.8,38888.9,1216.7,1216.7,78577.7494105941,79794.4494105941,3.73,22.27,15809.0,2933393487.0,33606.92,5,May,4,Summer,Night,Monday,-16714.85058940589,-607.0561504915822,0.4,0,Normal,1,CRISIS,0.196,27 May
2024-05-27 05:00:00,128835.34204993438,0.0,3807.1,3807.1,38567.6,1220.1,1220.1,85240.54204993436,86460.64204993437,2.96,22.26,15798.0,3256839236.0,33343.52,5,May,5,Summer,Night,Monday,-11164.657950065623,21563.308938184753,0.4,0,Normal,1,CRISIS,0.329,27 May
2024-05-27 06:00:00,127764.1227969182,0.0,800.0,800.0,38133.9,1223.7,1223.7,87606.52279691819,88830.22279691818,0.63,22.24,15786.0,3470146985.0,32987.88,5,May,6,Summer,Morning,Monday,6582.988141409354,-1824.5490456430853,0.4,0,Normal,1,CRISIS,0.377,27 May
2024-05-27 07:00:00,129847.92578476605,5528.262617885682,4094.1,9622.362617885681,37350.2,1227.4,1227.4,81647.96316688038,82875.36316688037,7.41,22.22,15773.0,3033826893.0,32345.19,5,May,7,Summer,Morning,Monday,9644.634222248991,3080.9137562862743,0.5,1,âš  ALERT,1,CRISIS,0.258,27 May
2024-05-27 08:00:00,128325.10059652933,10123.649134439602,1570.2,11693.849134439602,42226.0,1231.2,1231.2,73174.05146208973,74405.25146208973,9.11,22.21,15761.0,2560134399.0,36343.4,5,May,8,Summer,Morning,Monday,22229.967484779714,-12055.390587844639,0.6,1,âš  ALERT,1,CRISIS,0.088,27 May
2024-05-27 09:00:00,140000.0,16623.202506005888,2454.7,19077.90250600589,36945.2,1235.2,1235.2,82741.69749399411,83976.89749399411,13.63,22.19,15747.0,3660418289.0,32013.14,5,May,9,Summer,Morning,Monday,10588.22815743873,-4853.325302924073,0.45,1,âš  ALERT,1,CRISIS,0.28,27 May
2024-05-27 10:00:00,140000.0,20099.5169699367,3129.8,23229.3169699367,36743.1,1239.2,1239.2,78788.38303006331,80027.58303006331,16.59,22.17,15734.0,3659542632.0,31847.44,5,May,10,Summer,Morning,Monday,16714.85058940589,-2847.780136817062,0.5,1,âš  ALERT,1,CRISIS,0.201,27 May
2024-05-27 11:00:00,140000.0,23800.71559577742,3730.2,27530.91559577742,36271.2,1243.4,1243.4,74954.48440422259,76197.88440422258,19.66,22.15,15720.0,3733238878.0,31460.43,5,May,11,Summer,Morning,Monday,11164.657950065623,1792.6329421328555,0.4,0,Normal,1,CRISIS,0.124,27 May
2024-05-27 12:00:00,140000.0,24461.485256370644,2212.7,26674.185256370645,40710.1,1247.7,1247.7,71368.01474362936,72615.71474362936,19.05,22.13,15706.0,2538380345.0,35100.34,5,May,12,Summer,Afternoon,Monday,12235.877203081807,-11361.182750364751,0.4,0,Normal,1,CRISIS,0.052,27 May
2024-05-27 13:00:00,138716.1953296681,24848.28623008786,2508.8,27357.086230087858,38480.0,1252.1,1252.1,71627.00909958023,72879.10909958024,19.72,22.11,15691.0,2231651100.0,33271.67,5,May,13,Summer,Afternoon,Monday,8868.26954490204,-7148.473930483073,0.4,0,Normal,1,CRISIS,0.058,27 May
2024-05-27 14:00:00,138906.91048064097,24810.39804890746,800.0,25610.39804890746,40357.8,1256.7,1256.7,71682.01243173351,72938.71243173351,18.44,22.09,15676.0,2400884636.0,34811.43,5,May,14,Summer,Afternoon,Monday,10581.809884111644,-3259.171972489072,0.4,0,Normal,1,CRISIS,0.059,27 May
2024-05-27 15:00:00,140000.0,21890.58843412821,800.0,22690.58843412821,35702.3,1261.3,1261.3,80345.81156587179,81607.11156587179,16.21,22.06,15660.0,3257796114.0,30993.98,5,May,15,Summer,Afternoon,Monday,0.0,8991.39682224243,0.3,0,Normal,1,CRISIS,0.232,27 May
2024-05-27 16:00:00,140000.0,15121.406990747795,800.0,15921.406990747795,36463.4,1266.1,1266.1,86349.09300925219,87615.1930092522,11.37,22.04,15644.0,3759669336.0,31618.04,5,May,16,Summer,Afternoon,Monday,0.0,14736.083909671957,0.35,0,Normal,1,CRISIS,0.352,27 May
2024-05-27 17:00:00,140000.0,12751.082874935482,2013.3,14764.382874935482,36223.5,1270.9,1270.9,87741.21712506452,89012.11712506451,10.55,22.02,15628.0,3629866746.0,31421.35,5,May,17,Summer,Afternoon,Monday,0.0,16073.404693331002,0.35,0,Normal,1,CRISIS,0.38,27 May
2024-05-27 18:00:00,140000.0,6308.80023004013,2967.0,9275.800230040131,37084.0,1275.9,1275.9,92364.29976995988,93640.19976995987,6.63,22.0,15611.0,4326744112.0,32126.97,5,May,18,Summer,Evening,Monday,0.0,12033.088204088082,0.4,0,Normal,1,CRISIS,0.473,27 May
2024-05-27 19:00:00,140000.0,0.0,4377.0,4377.0,37814.1,1281.0,1281.0,96527.9,97808.9,3.13,21.97,15594.0,4493875594.0,32725.66,5,May,19,Summer,Evening,Monday,1283.8046703319123,10193.7069907478,0.52,1,âš  ALERT,1,CRISIS,0.556,27 May
2024-05-27 20:00:00,140000.0,827.8866745470208,1568.9,2396.786674547021,36989.3,1286.3,1286.3,99327.61332545299,100613.91332545299,1.71,21.95,15577.0,5359897357.0,32049.29,5,May,20,Summer,Evening,Monday,1093.0895193590259,11601.796200388475,0.52,1,âš  ALERT,1,CRISIS,0.612,27 May
2024-05-27 21:00:00,140000.0,0.0,3298.3,3298.3,37064.6,1291.6,1291.6,98345.5,99637.1,2.36,21.92,15559.0,5121572297.0,32111.04,5,May,21,Summer,Evening,Monday,0.0,5996.9002300401335,0.52,1,âš  ALERT,1,CRISIS,0.593,27 May
2024-05-27 22:00:00,139283.43117296338,134.46067395273707,1818.5,1952.9606739527371,37771.2,1297.1,1297.1,98262.17049901064,99559.27049901064,1.4,21.9,15541.0,4116628693.0,32690.47,5,May,22,Summer,Evening,Monday,-716.5688270366227,1750.370499010649,0.52,1,âš  ALERT,1,CRISIS,0.591,27 May
2024-05-27 23:00:00,139654.98595242086,0.0,2208.6,2208.6,37186.0,1302.6,1302.6,98957.78595242085,100260.38595242085,1.58,21.87,15522.0,3996798804.0,32210.6,5,May,23,Summer,Evening,Monday,-345.01404757914133,-353.5273730321351,0.52,1,âš  ALERT,1,CRISIS,0.605,27 May
2024-05-28 00:00:00,112765.30464844246,440.67510976426496,3591.8,4032.475109764265,40859.5,1308.3,1308.3,66565.0295386782,67873.3295386782,3.58,21.84,15503.0,2488277158.0,35222.87,5,May,0,Summer,Night,Tuesday,-27234.695351557544,-31763.77046132181,0.4,0,Normal,1,CRISIS,0.0,28 May
2024-05-28 01:00:00,124096.89820888656,0.0,4725.5,4725.5,36653.5,1314.1,1314.1,81403.79820888655,82717.89820888656,3.81,21.82,15484.0,3142900481.0,31773.95,5,May,1,Summer,Night,Tuesday,-15903.10179111344,-16841.372290124084,0.4,0,Normal,1,CRISIS,0.254,28 May
2024-05-28 02:00:00,120291.34297823439,0.0,4819.7,4819.7,40306.0,1320.0,1320.0,73845.64297823439,75165.64297823439,4.01,21.79,15464.0,2721099323.0,34768.96,5,May,2,Summer,Night,Tuesday,-19708.65702176561,-25094.74297418646,0.4,0,Normal,1,CRISIS,0.103,28 May
2024-05-28 03:00:00,120684.41192927714,683.9574077686372,4974.4,5658.357407768637,38542.5,1326.0,1326.0,75157.5545215085,76483.5545215085,4.69,21.76,15444.0,2962141164.0,33322.92,5,May,3,Summer,Night,Tuesday,-19315.588070722864,8610.224982830303,0.4,0,Normal,1,CRISIS,0.13,28 May
2024-05-28 04:00:00,115938.33031335223,1262.3980026806607,5934.7,7197.098002680661,36972.2,1332.1,1332.1,70436.93231067156,71769.03231067157,6.21,21.73,15424.0,2582989541.0,32035.3,5,May,4,Summer,Night,Tuesday,-23345.10085961115,-10948.865898214994,0.4,0,Normal,1,CRISIS,0.035,28 May
2024-05-28 05:00:00,116736.5918831191,454.6181871830152,4275.4,4730.018187183015,37036.1,1338.4,1338.4,73632.0736959361,74970.47369593609,4.05,21.7,15403.0,2924569824.0,32087.67,5,May,5,Summer,Night,Tuesday,-22918.394069301765,-195.16928229830228,0.4,0,Normal,1,CRISIS,0.099,28 May
2024-05-28 06:00:00,119156.74858611323,227.0573570148361,4074.2,4301.257357014836,38891.6,1344.7,1344.7,74619.1912290984,75963.8912290984,3.61,21.67,15382.0,2859839050.0,33609.21,5,May,6,Summer,Morning,Tuesday,6391.443937670774,-519.6632924100995,0.4,0,Normal,1,CRISIS,0.119,28 May
2024-05-28 07:00:00,127911.72899775347,5782.664893740506,4370.2,10152.864893740505,37571.7,1351.2,1351.2,78835.96410401296,80187.16410401296,7.94,21.64,15360.0,3095647780.0,32526.85,5,May,7,Summer,Morning,Tuesday,3814.830788866908,8418.131793341396,0.4,0,Normal,1,CRISIS,0.204,28 May
2024-05-28 08:00:00,131153.85596084024,11489.943993429035,829.8,12319.743993429034,37075.5,1357.7,1357.7,80400.91196741122,81758.61196741121,9.39,21.61,15338.0,2997616971.0,32119.99,5,May,8,Summer,Morning,Tuesday,10862.512982605855,6788.1382714751235,0.5,1,âš  ALERT,1,CRISIS,0.235,28 May
2024-05-28 09:00:00,140000.0,16845.042022827576,4497.4,21342.442022827578,36914.1,1364.4,1364.4,80379.05797717243,81743.45797717242,15.24,21.58,15316.0,3525184512.0,31987.58,5,May,9,Summer,Morning,Tuesday,19315.588070722864,5779.566748074023,0.5,1,âš  ALERT,1,CRISIS,0.235,28 May
2024-05-28 10:00:00,140000.0,21189.023504207653,5248.9,26437.923504207654,37729.5,1371.2,1371.2,74461.37649579234,75832.57649579234,18.88,21.55,15293.0,3271006519.0,32656.28,5,May,10,Summer,Morning,Tuesday,24061.669686647772,-4354.587608220623,0.5,1,âš  ALERT,1,CRISIS,0.117,28 May
2024-05-28 11:00:00,140000.0,24042.69134652114,4474.4,28517.09134652114,36794.9,1378.1,1378.1,73309.90865347887,74688.00865347887,20.37,21.51,15270.0,3026532528.0,31889.88,5,May,11,Summer,Morning,Tuesday,23263.408116880906,-7070.603313932341,0.5,1,âš  ALERT,1,CRISIS,0.094,28 May
2024-05-28 12:00:00,140000.0,25779.57751463886,3301.1,29080.677514638857,37691.1,1385.1,1385.1,71843.12248536115,73228.22248536116,20.77,21.48,15247.0,2528006955.0,32624.78,5,May,12,Summer,Afternoon,Tuesday,20843.25141388677,-8515.235491811269,0.5,1,âš  ALERT,1,CRISIS,0.065,28 May
2024-05-28 13:00:00,136984.675732832,24813.667834082808,2533.5,27347.167834082808,39256.4,1392.2,1392.2,68988.90789874918,70381.10789874918,19.96,21.45,15223.0,2271250811.0,33908.35,5,May,13,Summer,Afternoon,Tuesday,9072.946735078527,-5451.46859704316,0.4,0,Normal,1,CRISIS,0.008,28 May
2024-05-28 14:00:00,140000.0,23154.25770968736,2616.5,25770.75770968736,39160.2,1399.4,1399.4,73669.64229031265,75069.04229031265,18.41,21.41,15199.0,2644288081.0,33829.4,5,May,14,Summer,Afternoon,Tuesday,8846.144039159757,381.0336368337739,0.4,0,Normal,1,CRISIS,0.101,28 May
2024-05-28 15:00:00,140000.0,20013.6983955008,1765.5,21779.1983955008,39335.6,1406.7,1406.7,77478.5016044992,78885.20160449919,15.56,21.38,15175.0,2945792985.0,33973.29,5,May,15,Summer,Afternoon,Tuesday,0.0,5656.9791191380355,0.3,0,Normal,1,CRISIS,0.178,28 May
2024-05-28 16:00:00,140000.0,15074.314992412294,3890.3,18964.614992412295,38462.8,1414.2,1414.2,81158.3850075877,82572.5850075877,13.55,21.35,15150.0,2865314757.0,33257.58,5,May,16,Summer,Afternoon,Tuesday,0.0,12191.477108838517,0.35,0,Normal,1,CRISIS,0.251,28 May
2024-05-28 17:00:00,140000.0,10859.0898035555,3120.6,13979.6898035555,37990.5,1421.7,1421.7,86608.1101964445,88029.8101964445,9.99,21.31,15125.0,3676503009.0,32870.27,5,May,17,Summer,Afternoon,Tuesday,0.0,12960.767906131849,0.4,0,Normal,1,CRISIS,0.361,28 May
2024-05-28 18:00:00,140000.0,7069.9958152249965,2627.9,9697.895815224996,36647.8,1429.3,1429.3,92225.004184775,93654.304184775,6.93,21.27,15099.0,3928374630.0,31769.28,5,May,18,Summer,Evening,Tuesday,0.0,14769.102580275809,0.4,0,Normal,1,CRISIS,0.473,28 May
2024-05-28 19:00:00,140000.0,0.0,3384.7,3384.7,37963.7,1437.1,1437.1,97214.49999999999,98651.59999999999,2.42,21.24,15073.0,4875959590.0,32848.31,5,May,19,Summer,Evening,Tuesday,3015.3242671680055,16079.014992412296,0.52,1,âš  ALERT,1,CRISIS,0.573,28 May
2024-05-28 20:00:00,140000.0,954.2676736341782,1264.4,2218.6676736341783,36246.5,1444.9,1444.9,100089.93232636582,101534.83232636581,1.58,21.2,15047.0,5440381081.0,31440.16,5,May,20,Summer,Evening,Tuesday,0.0,13505.022129921315,0.52,1,âš  ALERT,1,CRISIS,0.631,28 May
2024-05-28 21:00:00,140000.0,0.0,3258.3,3258.3,38300.0,1452.8,1452.8,96988.90000000001,98441.70000000001,2.33,21.16,15020.0,4845131398.0,33124.08,5,May,21,Summer,Evening,Tuesday,0.0,4787.3958152250125,0.52,1,âš  ALERT,1,CRISIS,0.569,28 May
2024-05-28 22:00:00,140000.0,0.0,5435.7,5435.7,42263.3,1460.9,1460.9,90840.09999999999,92300.99999999999,3.88,21.13,14994.0,3869662919.0,36373.95,5,May,22,Summer,Evening,Tuesday,0.0,-6350.600000000006,0.4,0,Normal,1,CRISIS,0.446,28 May
2024-05-28 23:00:00,132127.81954564512,0.0,5385.0,5385.0,34546.5,1469.0,1469.0,90727.31954564512,92196.31954564512,4.08,21.09,14966.0,3700306329.0,30046.18,5,May,23,Summer,Evening,Tuesday,-7872.180454354879,-9338.512780720688,0.4,0,Normal,1,CRISIS,0.444,28 May
2024-05-29 00:00:00,112506.9078073077,0.0,2377.9,2377.9,36880.0,1477.3,1477.3,71771.7078073077,73249.0078073077,2.11,21.05,14939.0,2924075927.0,31959.62,5,May,0,Summer,Night,Wednesday,-27493.092192692304,-25192.69219269231,0.4,0,Normal,1,CRISIS,0.065,29 May
2024-05-29 01:00:00,107085.04875441386,9.442620345728983,3899.4,3908.8426203457293,36197.3,1485.6,1485.6,65493.30613406812,66978.90613406812,3.65,21.01,14911.0,2792524030.0,31399.88,5,May,1,Summer,Night,Wednesday,-32914.95124558614,-25322.093865931864,0.4,0,Normal,1,CRISIS,0.0,29 May
2024-05-29 02:00:00,111833.25996962693,0.0,4871.8,4871.8,37143.1,1494.1,1494.1,68324.25996962693,69818.35996962694,4.36,20.97,14883.0,2815848368.0,32175.44,5,May,2,Summer,Night,Wednesday,-28166.74003037307,-22377.959576018184,0.4,0,Normal,1,CRISIS,0.0,29 May
2024-05-29 03:00:00,117617.82610126551,438.56869713625315,4552.6,4991.168697136253,40215.7,1502.7,1502.7,70908.25740412927,72410.95740412927,4.24,20.93,14854.0,2912344728.0,34694.93,5,May,3,Summer,Night,Wednesday,-22382.173898734487,-838.0504031784367,0.4,0,Normal,1,CRISIS,0.048,29 May
2024-05-29 04:00:00,112716.29498730182,0.0,5885.3,5885.3,36925.4,1511.3,1511.3,68394.29498730182,69905.59498730183,5.22,20.89,14825.0,2674483554.0,31996.86,5,May,4,Summer,Night,Wednesday,-27283.705012698178,2926.6888532337034,0.4,0,Normal,1,CRISIS,0.0,29 May
2024-05-29 05:00:00,103969.08165187133,0.0,3776.4,3776.4,32205.8,1520.0,1520.0,66466.88165187133,67986.88165187133,3.63,20.85,14796.0,2749772359.0,28126.8,5,May,5,Summer,Night,Wednesday,-28158.737893773796,-1831.4783177556092,0.4,0,Normal,1,CRISIS,0.0,29 May
2024-05-29 06:00:00,126234.82423228679,0.0,3806.8,3806.8,36988.0,1528.9,1528.9,83911.12423228679,85440.02423228679,3.02,20.81,14766.0,3543219858.0,32048.25,5,May,6,Summer,Morning,Wednesday,13727.916424979092,13029.06682815752,0.5,1,âš  ALERT,1,CRISIS,0.309,29 May
2024-05-29 07:00:00,118521.72370286068,5237.922991277651,2055.2,7293.122991277651,39611.3,1537.8,1537.8,70079.50071158302,71617.30071158303,6.15,20.76,14737.0,2811115888.0,34199.36,5,May,7,Summer,Morning,Wednesday,11436.674948446816,1711.7057242812007,0.5,1,âš  ALERT,1,CRISIS,0.032,29 May
2024-05-29 08:00:00,131587.26661623848,11344.120140433204,1803.5,13147.620140433204,39832.3,1546.9,1546.9,77060.44647580528,78607.34647580527,9.99,20.72,14706.0,2862885918.0,34380.55,5,May,8,Summer,Morning,Wednesday,19754.006646611553,10620.464823933944,0.6,1,âš  ALERT,1,CRISIS,0.172,29 May
2024-05-29 09:00:00,140000.0,17642.73791776392,3263.6,20906.337917763918,38019.7,1556.0,1556.0,79517.96208223609,81073.96208223609,14.93,20.68,14676.0,3657665067.0,32894.18,5,May,9,Summer,Morning,Wednesday,22382.173898734487,-4366.062150050697,0.55,1,âš  ALERT,1,CRISIS,0.221,29 May
2024-05-29 10:00:00,140000.0,20617.34586760487,1616.9,22234.24586760487,33789.0,1565.2,1565.2,82411.55413239513,83976.75413239513,15.88,20.63,14645.0,3408862389.0,29425.02,5,May,10,Summer,Morning,Wednesday,27283.705012698178,12359.453420812104,0.5,1,âš  ALERT,1,CRISIS,0.28,29 May
2024-05-29 11:00:00,140000.0,23121.97479728821,3670.7,26792.67479728821,39203.5,1574.6,1574.6,72429.22520271178,74003.82520271179,19.14,20.59,14614.0,3450899409.0,33864.93,5,May,11,Summer,Morning,Wednesday,36030.918348128675,-4603.521273093487,0.5,1,âš  ALERT,1,CRISIS,0.08,29 May
2024-05-29 12:00:00,138396.30533199437,25576.15880695427,1342.2,26918.35880695427,41155.7,1584.0,1584.0,68738.2465250401,70322.2465250401,19.45,20.55,14583.0,2415129525.0,35465.74,5,May,12,Summer,Afternoon,Wednesday,12161.481099707584,-10751.715557195988,0.4,0,Normal,1,CRISIS,0.006,29 May
