demand_mw,solar_mw,wind_mw,renewable_mw,gap_mw,stress_event,crisis_event,risk_label
49666.6,422.0,73.3,495.3,49171.3,True,False,HIGH
48243.8,0.0,5787.5,5787.5,42456.3,False,False,HIGH
50094.6,661.2,914.1,1575.3,48519.3,True,False,HIGH
42684.8,395.6,7166.8,7562.4,35122.4,False,False,HIGH
43351.0,1127.0,4398.4,5525.4,37825.6,False,False,HIGH
38642.4,307.0,4690.1,4997.2,33645.2,False,False,HIGH
40564.5,166.1,181.1,347.2,40217.3,True,False,HIGH
45027.2,6.5,314.9,321.5,44705.7,True,False,HIGH
35394.2,786.2,8351.5,9137.7,26256.6,False,False,HIGH
49538.8,813.6,4184.5,4998.1,44540.7,False,False,HIGH
45311.4,1645.2,6780.9,8426.1,36885.3,False,False,HIGH
62248.9,0.0,687.9,687.9,61561.0,True,False,HIGH
56946.8,613.7,5134.5,5748.2,51198.6,False,False,HIGH
50312.0,1.6,830.1,831.7,49480.3,True,False,HIGH
36297.6,0.0,4600.1,4600.1,31697.5,False,False,HIGH
42652.6,1845.0,3424.7,5269.7,37382.9,False,False,HIGH
30966.8,468.9,5216.6,5685.6,25281.2,False,False,HIGH
52870.0,697.9,3411.6,4109.5,48760.5,False,False,HIGH
34258.3,354.0,8035.0,8389.0,25869.3,False,False,HIGH
62932.0,2112.4,4202.3,6314.7,56617.3,False,False,HIGH
44697.9,0.0,9804.9,9804.9,34892.9,False,False,HIGH
34945.6,12.3,5452.7,5465.0,29480.6,False,False,HIGH
53020.9,1042.8,5856.8,6899.6,46121.3,False,False,HIGH
49421.2,1423.7,5395.3,6819.0,42602.2,False,False,HIGH
60519.1,242.7,1238.6,1481.3,59037.8,True,False,HIGH
67690.5,60.5,815.1,875.6,66814.9,True,False,HIGH
36979.3,1921.4,2396.3,4317.7,32661.7,False,False,HIGH
46720.0,0.0,8034.9,8034.9,38685.1,False,False,HIGH
60027.9,1026.3,6089.1,7115.4,52912.6,False,False,HIGH
34492.9,2132.5,3243.9,5376.4,29116.5,False,False,HIGH
35676.7,0.0,7736.7,7736.7,27940.0,False,False,HIGH
47742.2,1541.2,5911.0,7452.2,40290.0,False,False,HIGH
31368.8,672.9,8291.9,8964.9,22404.0,False,False,HIGH
48543.5,425.9,5810.2,6236.1,42307.4,False,False,HIGH
39648.8,0.0,6738.5,6738.5,32910.3,False,False,HIGH
43373.1,0.0,379.0,379.0,42994.1,True,False,HIGH
50094.1,1805.2,7607.8,9413.0,40681.1,False,False,HIGH
45503.3,313.3,5549.1,5862.4,39640.8,False,False,HIGH
66949.5,4311.6,3491.1,7802.8,59146.7,False,False,HIGH
61650.2,3653.3,4537.7,8191.0,53459.2,False,False,HIGH
43536.4,623.2,7070.5,7693.7,35842.7,False,False,HIGH
57385.1,2109.9,2800.1,4910.0,52475.1,False,False,HIGH
56730.8,7.2,1691.7,1698.9,55031.9,True,False,HIGH
50978.1,2746.1,3768.2,6514.2,44463.9,False,False,HIGH
35970.9,0.0,8763.4,8763.4,27207.5,False,False,HIGH
48017.8,3185.7,4258.6,7444.3,40573.5,False,False,HIGH
37515.9,38.8,662.0,700.7,36815.1,False,True,HIGH
41603.5,0.0,8955.1,8955.1,32648.4,False,False,HIGH
54341.5,0.0,4971.0,4971.0,49370.4,False,False,HIGH
43286.3,0.0,2.6,2.6,43283.7,True,False,HIGH
46082.7,0.0,4119.4,4119.4,41963.3,False,False,HIGH
58122.4,1580.2,2978.0,4558.2,53564.2,False,False,HIGH
40619.9,1710.3,3508.1,5218.4,35401.5,False,False,HIGH
36062.8,1841.6,8787.2,10628.7,25434.1,False,False,HIGH
35565.2,883.5,7540.6,8424.1,27141.1,False,False,HIGH
32236.8,648.8,5810.3,6459.2,25777.7,False,False,HIGH
58072.3,11.9,2277.5,2289.4,55782.9,True,False,HIGH
35642.0,828.3,4206.8,5035.1,30606.9,False,False,HIGH
51034.7,0.0,4455.1,4455.1,46579.6,False,False,HIGH
54830.6,888.3,4655.0,5543.3,49287.2,False,False,HIGH
46186.4,0.0,6359.8,6359.8,39826.6,False,False,HIGH
44718.5,4160.6,4107.5,8268.2,36450.3,False,False,HIGH
48440.5,259.9,7343.6,7603.6,40836.9,False,False,HIGH
29765.3,1070.7,4019.3,5090.0,24675.2,False,False,HIGH
51653.5,0.0,7346.9,7346.9,44306.6,False,False,HIGH
47321.3,0.0,38.9,38.9,47282.4,True,False,HIGH
40595.2,909.6,8455.8,9365.4,31229.8,False,False,HIGH
62918.8,4201.3,2658.4,6859.7,56059.1,False,False,HIGH
36745.0,0.0,6486.3,6486.3,30258.7,False,False,HIGH
47324.9,899.9,6128.0,7027.9,40297.0,False,False,HIGH
69275.6,4792.7,2294.1,7086.8,62188.8,False,False,HIGH
61527.7,4301.7,1153.1,5454.7,56073.0,False,False,HIGH
46480.1,2810.9,5711.8,8522.7,37957.3,False,False,HIGH
50173.0,196.2,8.3,204.5,49968.6,True,False,HIGH
50176.0,3404.8,7686.4,11091.1,39084.8,False,False,HIGH
46454.1,245.8,4270.9,4516.7,41937.4,False,False,HIGH
54166.4,99.2,6946.3,7045.5,47120.9,False,False,HIGH
62986.5,1672.7,4778.7,6451.4,56535.1,False,False,HIGH
37980.1,0.0,5233.0,5233.0,32747.1,False,False,HIGH
52370.7,892.5,7569.0,8461.6,43909.1,False,False,HIGH
41269.8,283.2,8400.3,8683.6,32586.2,False,False,HIGH
47084.8,259.0,8196.0,8454.9,38629.9,False,False,HIGH
42638.3,2574.8,4002.6,6577.4,36060.9,False,False,HIGH
36019.4,1083.3,1272.4,2355.7,33663.7,False,False,HIGH
39130.9,34.3,1301.8,1336.1,37794.8,True,False,HIGH
50142.8,2471.3,2737.5,5208.8,44934.0,False,False,HIGH
46822.3,284.3,910.6,1194.9,45627.4,True,False,HIGH
49759.0,0.0,4467.8,4467.8,45291.3,False,False,HIGH
38273.9,1592.0,4317.8,5909.8,32364.1,False,False,HIGH
44317.8,719.3,9248.6,9967.9,34349.9,False,False,HIGH
31974.0,270.6,5183.8,5454.4,26519.6,False,False,HIGH
35575.8,187.0,8356.7,8543.7,27032.1,False,False,HIGH
59172.5,21.5,2407.4,2428.9,56743.6,True,False,HIGH
40575.2,1686.3,5047.1,6733.3,33841.9,False,False,HIGH
73922.3,242.0,343.9,585.9,73336.5,False,True,HIGH
37882.8,16.3,524.1,540.5,37342.3,True,False,HIGH
49266.5,2174.5,2427.6,4602.0,44664.5,False,False,HIGH
49020.6,1645.4,3807.8,5453.2,43567.4,False,False,HIGH
36792.2,720.8,10463.7,11184.4,25607.8,False,False,HIGH
44356.1,1742.1,3248.7,4990.8,39365.3,False,False,HIGH
63744.0,221.3,433.4,654.7,63089.3,True,False,HIGH
64467.7,3879.7,2243.2,6122.9,58344.8,False,False,HIGH
64514.9,17.2,1229.8,1247.0,63267.9,True,False,HIGH
60821.8,3378.9,3054.5,6433.3,54388.5,False,False,HIGH
40840.6,787.1,6394.4,7181.5,33659.1,False,False,HIGH
57829.5,4287.0,3200.4,7487.3,50342.1,False,False,HIGH
36417.8,0.0,4919.1,4919.1,31498.7,False,False,HIGH
37898.2,1075.4,6092.1,7167.4,30730.8,False,False,HIGH
66076.2,5069.2,3609.4,8678.6,57397.6,False,False,HIGH
50268.9,0.0,4620.8,4620.8,45648.0,False,False,HIGH
65132.0,4188.6,1815.3,6003.9,59128.1,False,False,HIGH
51036.5,2559.6,5393.1,7952.7,43083.8,False,False,HIGH
33365.5,0.0,5924.3,5924.3,27441.2,False,False,HIGH
65254.2,5178.2,4325.4,9503.7,55750.5,False,False,HIGH
35560.7,79.2,5422.0,5501.2,30059.5,False,False,HIGH
69872.2,696.9,1009.3,1706.3,68165.9,True,False,HIGH
49988.9,0.0,5629.2,5629.2,44359.7,False,False,HIGH
57099.6,1368.5,3164.9,4533.4,52566.2,False,False,HIGH
59869.5,1518.9,4569.7,6088.6,53780.9,False,False,HIGH
64628.6,4946.3,3514.9,8461.2,56167.3,False,False,HIGH
41763.4,4969.8,3008.4,7978.1,33785.3,False,False,HIGH
41678.0,0.0,906.4,906.4,40771.5,True,False,HIGH
45755.0,2404.7,6662.4,9067.0,36688.0,False,False,HIGH
48158.7,9.8,6794.7,6804.5,41354.2,False,False,HIGH
33104.1,0.0,5308.3,5308.3,27795.8,False,False,HIGH
33883.4,538.0,5715.2,6253.1,27630.3,False,False,HIGH
51473.4,0.0,1576.0,1576.0,49897.4,True,False,HIGH
40217.1,4224.3,3551.4,7775.7,32441.4,False,False,HIGH
43910.8,1366.9,8679.2,10046.2,33864.6,False,False,HIGH
39489.0,0.0,5232.7,5232.7,34256.3,False,False,HIGH
43771.2,552.4,6379.8,6932.2,36839.0,False,False,HIGH
39821.2,1474.0,4018.1,5492.1,34329.2,False,False,HIGH
35544.4,0.0,5523.4,5523.4,30021.0,False,False,HIGH
32055.0,0.0,4788.4,4788.4,27266.6,False,False,HIGH
47065.5,915.6,4402.2,5317.9,41747.6,False,False,HIGH
50434.5,151.2,7874.3,8025.5,42409.0,False,False,HIGH
57235.0,0.0,4222.4,4222.4,53012.6,False,False,HIGH
27928.9,89.1,7185.3,7274.4,20654.5,False,False,HIGH
32191.2,815.0,6302.5,7117.5,25073.7,False,False,HIGH
41572.2,1276.1,4126.7,5402.9,36169.3,False,False,HIGH
60138.2,3862.0,2418.7,6280.6,53857.5,False,False,HIGH
64913.8,5097.6,4187.6,9285.2,55628.6,False,False,HIGH
41671.9,40.6,370.1,410.7,41261.2,True,False,HIGH
63223.1,4794.5,2352.3,7146.8,56076.3,False,False,HIGH
40231.9,36.4,426.5,462.9,39769.0,True,False,HIGH
38801.3,566.4,5539.3,6105.8,32695.5,False,False,HIGH
38617.4,655.9,4462.3,5118.2,33499.2,False,False,HIGH
35650.5,2467.0,2643.1,5110.1,30540.3,False,False,HIGH
38591.1,208.2,1093.7,1301.9,37289.3,True,False,HIGH
37183.1,0.0,6048.2,6048.2,31135.0,False,False,HIGH
46334.7,955.3,5040.1,5995.4,40339.3,False,False,HIGH
40302.8,57.2,206.3,263.5,40039.3,True,False,HIGH
33156.3,158.3,8026.7,8185.0,24971.3,False,False,HIGH
31694.9,332.5,4396.8,4729.3,26965.7,False,False,HIGH
50448.9,851.9,4693.2,5545.1,44903.8,False,False,HIGH
41989.3,0.0,6230.6,6230.6,35758.7,False,False,HIGH
34464.1,630.5,7845.8,8476.3,25987.8,False,False,HIGH
47502.2,0.0,4314.9,4314.9,43187.3,False,False,HIGH
50553.9,430.6,330.0,760.5,49793.4,True,False,HIGH
46306.9,2451.9,4162.8,6614.6,39692.3,False,False,HIGH
44057.5,1332.2,4738.2,6070.3,37987.2,False,False,HIGH
42933.0,1491.8,1964.5,3456.4,39476.6,False,False,HIGH
66389.1,224.3,437.2,661.5,65727.6,True,False,HIGH
44844.5,0.0,9695.4,9695.4,35149.1,False,False,HIGH
48022.7,0.0,6104.9,6104.9,41917.8,False,False,HIGH
66059.8,4007.3,3421.5,7428.8,58631.0,False,False,HIGH
33541.5,157.9,8640.5,8798.4,24743.1,False,False,HIGH
58314.7,2540.7,4590.8,7131.5,51183.2,False,False,HIGH
58955.3,906.7,4894.6,5801.3,53154.0,False,False,HIGH
62516.2,3446.7,1797.6,5244.4,57271.9,False,False,HIGH
63043.3,5187.5,3183.3,8370.8,54672.4,False,False,HIGH
31046.0,0.0,7729.6,7729.6,23316.4,False,False,HIGH
47852.9,862.9,6896.2,7759.1,40093.8,False,False,HIGH
58759.6,1145.7,6621.2,7766.9,50992.7,False,False,HIGH
33216.0,725.7,4781.3,5507.0,27709.0,False,False,HIGH
40619.2,0.0,738.6,738.6,39880.6,True,False,HIGH
34488.7,1442.2,4579.4,6021.6,28467.1,False,False,HIGH
53194.5,0.0,3557.3,3557.3,49637.2,False,False,HIGH
56670.6,1694.8,3239.0,4933.8,51736.8,False,False,HIGH
66583.3,4733.4,3328.4,8061.8,58521.5,False,False,HIGH
44391.4,1292.7,2617.2,3909.9,40481.5,False,False,HIGH
63415.5,3526.4,3566.3,7092.7,56322.8,False,False,HIGH
44878.8,3749.8,6102.6,9852.5,35026.3,False,False,HIGH
62684.1,3782.7,4664.9,8447.6,54236.6,False,False,HIGH
55835.6,1167.2,2395.9,3563.0,52272.5,False,False,HIGH
32335.1,246.6,3779.7,4026.4,28308.7,False,False,HIGH
39792.5,2536.8,4870.7,7407.5,32385.1,False,False,HIGH
41503.7,518.8,5224.4,5743.3,35760.5,False,False,HIGH
36924.7,718.8,5290.7,6009.5,30915.2,False,False,HIGH
35449.6,0.0,6103.9,6103.9,29345.6,False,False,HIGH
44296.3,213.5,8723.0,8936.5,35359.8,False,False,HIGH
44235.3,0.0,7578.3,7578.3,36657.0,False,False,HIGH
32282.0,0.0,6237.4,6237.4,26044.6,False,False,HIGH
44417.5,239.2,113.0,352.2,44065.3,True,False,HIGH
31283.4,334.6,3122.8,3457.3,27826.0,False,False,HIGH
35751.7,61.9,6557.9,6619.8,29131.9,False,False,HIGH
26180.1,315.5,3147.0,3462.6,22717.5,False,False,HIGH
44236.0,2630.6,4994.5,7625.1,36610.9,False,False,HIGH
50895.2,78.9,7484.4,7563.3,43331.9,False,False,HIGH
51595.5,357.8,6145.1,6502.9,45092.6,False,False,HIGH
46284.5,10.5,1687.7,1698.2,44586.3,True,False,HIGH
36013.0,1110.4,9649.4,10759.7,25253.2,False,False,HIGH
47622.3,1417.3,1770.6,3188.0,44434.3,False,False,HIGH
48697.8,0.0,6924.8,6924.8,41773.0,False,False,HIGH
60327.5,3085.6,2607.5,5693.1,54634.4,False,False,HIGH
50059.2,350.7,2219.9,2570.6,47488.6,True,False,HIGH
36206.9,1072.0,6122.6,7194.6,29012.3,False,False,HIGH
44628.5,1859.1,1880.3,3739.5,40889.1,False,False,HIGH
45375.9,122.7,6001.5,6124.2,39251.7,False,False,HIGH
44366.9,1398.9,4861.0,6259.9,38107.0,False,False,HIGH
48517.5,0.0,6485.0,6485.0,42032.5,False,False,HIGH
63296.2,3684.3,4590.5,8274.8,55021.4,False,False,HIGH
43860.2,1777.1,4587.9,6365.0,37495.2,False,False,HIGH
58267.1,4736.0,3169.8,7905.8,50361.3,False,False,HIGH
58176.1,73.4,486.0,559.4,57616.7,False,True,HIGH
45503.3,4.7,9505.3,9510.0,35993.3,False,False,HIGH
41329.3,48.3,3505.9,3554.2,37775.1,False,False,HIGH
53787.0,1127.0,5896.1,7023.1,46763.9,False,False,HIGH
52975.4,308.6,12.9,321.4,52653.9,True,False,HIGH
54604.3,961.5,753.7,1715.3,52889.0,True,False,HIGH
32267.1,0.0,6019.7,6019.7,26247.4,False,False,HIGH
58132.0,1512.3,5672.6,7184.9,50947.1,False,False,HIGH
45671.9,1457.0,427.8,1884.8,43787.1,False,False,HIGH
28992.5,564.9,5481.9,6046.7,22945.8,False,False,HIGH
47494.8,2731.9,5580.0,8311.9,39182.9,False,False,HIGH
52056.1,278.9,7271.9,7550.7,44505.4,False,False,HIGH
40242.1,1983.2,4101.9,6085.1,34157.0,False,False,HIGH
45193.5,1010.2,8901.5,9911.7,35281.8,False,False,HIGH
44386.6,27.0,9747.3,9774.3,34612.3,False,False,HIGH
33906.6,81.8,5548.8,5630.6,28276.0,False,False,HIGH
34086.7,592.1,5368.9,5960.9,28125.8,False,False,HIGH
29679.4,1080.9,3963.0,5044.0,24635.4,False,False,HIGH
37407.0,0.0,8982.5,8982.5,28424.5,False,False,HIGH
31234.6,0.0,7381.9,7381.9,23852.7,False,False,HIGH
41665.1,3106.9,4213.4,7320.3,34344.8,False,False,HIGH
32595.2,0.0,6291.0,6291.0,26304.1,False,False,HIGH
36327.7,536.5,8428.2,8964.6,27363.1,False,False,HIGH
53691.5,23.2,7629.1,7652.3,46039.2,False,False,HIGH
44698.7,2463.9,2896.1,5360.0,39338.7,False,False,HIGH
43360.7,1568.5,2400.2,3968.7,39392.0,False,False,HIGH
53268.0,2198.0,3838.3,6036.3,47231.7,False,False,HIGH
42243.8,1364.4,7844.7,9209.1,33034.7,False,False,HIGH
42211.4,924.2,4649.6,5573.8,36637.6,False,False,HIGH
64603.3,3078.8,4325.3,7404.2,57199.1,False,False,HIGH
44588.3,2183.5,6054.3,8237.9,36350.4,False,False,HIGH
30654.6,0.6,4040.5,4041.1,26613.5,False,False,HIGH
46253.4,1191.9,3238.0,4430.0,41823.5,False,False,HIGH
52464.9,0.0,6475.3,6475.3,45989.6,False,False,HIGH
50178.7,0.0,4609.4,4609.4,45569.3,False,False,HIGH
46776.2,4552.5,2941.1,7493.7,39282.6,False,False,HIGH
52449.8,577.2,4628.1,5205.3,47244.6,False,False,HIGH
40258.5,692.2,2495.9,3188.1,37070.3,False,False,HIGH
30189.5,177.9,5174.3,5352.3,24837.2,False,False,HIGH
44813.0,0.0,5632.0,5632.0,39181.1,False,False,HIGH
58104.3,4.9,2344.1,2349.0,55755.3,True,False,HIGH
48533.4,131.8,170.4,302.2,48231.2,True,False,HIGH
36654.9,1323.6,6053.4,7377.0,29277.9,False,False,HIGH
41164.4,0.0,8096.0,8096.0,33068.4,False,False,HIGH
47710.3,95.2,8548.6,8643.8,39066.5,False,False,HIGH
47764.6,1730.8,5210.1,6940.9,40823.7,False,False,HIGH
38303.7,1301.5,7033.0,8334.6,29969.2,False,False,HIGH
52246.6,0.0,6723.2,6723.2,45523.4,False,False,HIGH
45331.4,655.8,8821.7,9477.5,35854.0,False,False,HIGH
45249.8,0.0,6839.0,6839.0,38410.9,False,False,HIGH
35826.3,2719.3,4976.5,7695.8,28130.6,False,False,HIGH
44512.2,1951.5,4025.1,5976.5,38535.7,False,False,HIGH
49398.9,0.0,9193.5,9193.5,40205.4,False,False,HIGH
40794.6,747.7,4070.5,4818.2,35976.4,False,False,HIGH
30368.8,1585.4,5394.4,6979.7,23389.1,False,False,HIGH
49109.5,752.4,3371.1,4123.5,44986.0,False,False,HIGH
41061.2,0.0,9402.8,9402.8,31658.4,False,False,HIGH
35523.9,798.8,9630.4,10429.2,25094.6,False,False,HIGH
54248.4,0.0,7051.5,7051.5,47196.9,False,False,HIGH
34365.4,422.5,6506.9,6929.4,27436.0,False,False,HIGH
65162.2,5368.5,2289.8,7658.3,57503.9,False,False,HIGH
43820.8,1457.2,3025.2,4482.3,39338.4,False,False,HIGH
31292.8,1947.2,5075.7,7022.9,24270.0,False,False,HIGH
41522.9,619.2,6142.2,6761.4,34761.5,False,False,HIGH
42224.6,2795.3,6309.0,9104.3,33120.3,False,False,HIGH
55488.4,0.0,4919.9,4919.9,50568.4,False,False,HIGH
55997.5,1414.3,6911.4,8325.7,47671.8,False,False,HIGH
52840.3,510.7,5935.8,6446.5,46393.8,False,False,HIGH
37320.8,434.8,8345.9,8780.7,28540.0,False,False,HIGH
48400.8,0.0,7557.9,7557.9,40842.9,False,False,HIGH
31705.6,0.0,6529.7,6529.7,25175.9,False,False,HIGH
51011.9,813.9,3036.6,3850.6,47161.3,False,False,HIGH
59716.9,4441.9,2765.3,7207.2,52509.7,False,False,HIGH
30772.2,670.2,3388.3,4058.5,26713.7,False,False,HIGH
43538.9,3798.8,4627.8,8426.6,35112.3,False,False,HIGH
53710.2,185.7,196.6,382.3,53327.9,True,False,HIGH
37496.1,0.0,3758.1,3758.1,33738.0,False,False,HIGH
55481.6,1540.5,8074.2,9614.8,45866.9,False,False,HIGH
53455.2,1429.1,3794.5,5223.6,48231.6,False,False,HIGH
34479.8,0.0,5704.2,5704.2,28775.6,False,False,HIGH
37324.7,274.8,6402.9,6677.7,30647.0,False,False,HIGH
30211.7,0.0,7137.0,7137.0,23074.7,False,False,HIGH
68668.6,163.1,69.9,233.0,68435.5,True,False,HIGH
35575.9,116.5,5506.3,5622.8,29953.1,False,False,HIGH
53104.8,2008.0,3448.8,5456.7,47648.0,False,False,HIGH
53535.0,333.0,3620.3,3953.2,49581.7,False,False,HIGH
65343.5,3307.9,3742.0,7049.9,58293.5,False,False,HIGH
51158.7,87.7,1682.0,1769.7,49389.0,True,False,HIGH
62019.2,3250.9,3659.3,6910.2,55109.0,False,False,HIGH
29132.9,435.6,4591.1,5026.7,24106.2,False,False,HIGH
51124.3,1528.7,5670.6,7199.3,43925.0,False,False,HIGH
30293.6,0.0,2197.5,2197.5,28096.1,False,False,HIGH
44303.5,1653.5,4923.9,6577.5,37726.1,False,False,HIGH
41032.5,0.0,9447.1,9447.1,31585.3,False,False,HIGH
63007.0,3831.6,3962.2,7793.8,55213.2,False,False,HIGH
48324.5,0.0,6765.4,6765.4,41559.1,False,False,HIGH
57835.5,2382.1,4671.3,7053.5,50782.0,False,False,HIGH
53062.9,4624.6,3438.2,8062.8,45000.2,False,False,HIGH
50624.9,634.1,5142.0,5776.1,44848.8,False,False,HIGH
31082.6,0.0,7798.7,7798.7,23283.9,False,False,HIGH
57021.2,0.0,1626.7,1626.7,55394.5,True,False,HIGH
35179.5,0.0,5510.7,5510.7,29668.8,False,False,HIGH
43868.1,1750.9,5290.4,7041.3,36826.8,False,False,HIGH
57886.8,83.0,453.2,536.2,57350.6,True,False,HIGH
47605.6,2787.7,5105.7,7893.4,39712.2,False,False,HIGH
35024.4,0.0,7971.8,7971.8,27052.7,False,False,HIGH
49959.1,4360.7,3150.7,7511.4,42447.8,False,False,HIGH
51333.8,0.0,1880.3,1880.3,49453.5,True,False,HIGH
45175.2,61.1,1182.9,1244.0,43931.1,True,False,HIGH
48117.6,647.2,4888.8,5535.9,42581.7,False,False,HIGH
36434.1,50.8,3527.4,3578.2,32855.8,False,False,HIGH
36112.5,0.0,6819.1,6819.1,29293.4,False,False,HIGH
60589.6,1769.2,3518.1,5287.3,55302.4,False,False,HIGH
49571.4,0.0,9180.3,9180.3,40391.1,False,False,HIGH
57348.7,1870.5,4802.2,6672.7,50676.0,False,False,HIGH
61562.4,1197.8,4773.3,5971.1,55591.3,False,False,HIGH
33251.7,0.0,6438.5,6438.5,26813.2,False,False,HIGH
34498.1,0.0,6725.9,6725.9,27772.2,False,False,HIGH
59893.6,603.8,471.6,1075.5,58818.1,True,False,HIGH
52370.1,0.0,6131.4,6131.4,46238.7,False,False,HIGH
65666.5,88.7,853.0,941.7,64724.7,True,False,HIGH
48946.3,1958.8,4451.4,6410.2,42536.1,False,False,HIGH
33299.6,259.8,4299.3,4559.1,28740.5,False,False,HIGH
35006.9,0.0,8265.3,8265.3,26741.6,False,False,HIGH
61283.2,3223.7,4499.0,7722.7,53560.5,False,False,HIGH
49052.7,517.0,4237.5,4754.5,44298.2,False,False,HIGH
47325.3,50.6,7389.8,7440.5,39884.9,False,False,HIGH
53856.4,1176.2,4087.2,5263.4,48593.0,False,False,HIGH
60155.9,0.0,466.5,466.5,59689.4,True,False,HIGH
46574.2,3057.2,3787.2,6844.3,39729.9,False,False,HIGH
40404.8,0.0,8449.8,8449.8,31955.0,False,False,HIGH
32842.6,430.0,4047.5,4477.5,28365.0,False,False,HIGH
78798.1,347.6,794.1,1141.7,77656.4,True,False,HIGH
50657.8,2230.6,3808.2,6038.8,44618.9,False,False,HIGH
51159.5,803.5,6379.3,7182.7,43976.7,False,False,HIGH
66338.4,315.6,380.3,695.9,65642.4,True,False,HIGH
31622.0,0.0,492.2,492.2,31129.8,False,True,HIGH
45258.3,3907.0,6048.7,9955.7,35302.7,False,False,HIGH
47854.9,867.6,4653.8,5521.4,42333.4,False,False,HIGH
37710.3,1486.6,5618.3,7104.9,30605.4,False,False,HIGH
39149.4,322.1,6861.3,7183.4,31966.0,False,False,HIGH
45287.8,343.6,7323.6,7667.2,37620.6,False,False,HIGH
36401.9,10.9,1958.0,1968.9,34433.0,True,False,HIGH
45650.9,132.8,8854.7,8987.5,36663.4,False,False,HIGH
57506.8,1918.8,5664.7,7583.5,49923.3,False,False,HIGH
48933.7,3028.7,2808.6,5837.3,43096.4,False,False,HIGH
53369.1,402.9,491.5,894.4,52474.7,True,False,HIGH
67656.5,3753.7,1821.7,5575.4,62081.1,False,False,HIGH
46522.9,994.0,7462.1,8456.1,38066.8,False,False,HIGH
60112.7,1533.4,3836.2,5369.6,54743.1,False,False,HIGH
40745.1,5308.9,2439.9,7748.7,32996.4,False,False,HIGH
54810.8,0.0,1932.7,1932.7,52878.1,True,False,HIGH
42881.7,4216.4,4140.4,8356.7,34524.9,False,False,HIGH
35161.5,712.2,6577.9,7290.1,27871.4,False,False,HIGH
41288.4,130.4,9326.4,9456.7,31831.6,False,False,HIGH
37440.9,261.2,3794.9,4056.1,33384.8,False,False,HIGH
51187.2,1580.6,6413.5,7994.1,43193.1,False,False,HIGH
53849.8,0.0,5657.0,5657.0,48192.8,False,False,HIGH
44209.6,0.0,4188.8,4188.8,40020.8,False,False,HIGH
38462.0,2677.7,1901.7,4579.4,33882.6,False,False,HIGH
44269.1,2517.2,3974.0,6491.1,37778.0,False,False,HIGH
61038.4,2501.5,3736.9,6238.5,54800.0,False,False,HIGH
30433.4,437.5,6544.9,6982.4,23451.0,False,False,HIGH
63783.6,3765.2,4432.5,8197.6,55585.9,False,False,HIGH
35713.5,1047.5,4459.0,5506.5,30207.0,False,False,HIGH
44249.6,2634.0,3233.2,5867.2,38382.5,False,False,HIGH
32247.7,410.9,5644.1,6055.0,26192.7,False,False,HIGH
57075.9,2004.1,5060.1,7064.3,50011.7,False,False,HIGH
49364.2,77.6,652.5,730.2,48634.1,True,False,HIGH
31765.4,2035.8,4709.2,6745.0,25020.4,False,False,HIGH
49449.9,282.5,1531.0,1813.5,47636.4,True,False,HIGH
35128.1,0.0,4634.8,4634.8,30493.3,False,False,HIGH
44921.2,2643.5,5871.4,8514.8,36406.4,False,False,HIGH
38865.7,337.9,5297.2,5635.1,33230.6,False,False,HIGH
47951.0,161.3,291.1,452.5,47498.5,False,True,HIGH
36214.6,868.2,5598.9,6467.1,29747.5,False,False,HIGH
46432.8,185.8,5720.5,5906.3,40526.5,False,False,HIGH
50999.5,1008.7,7351.4,8360.2,42639.4,False,False,HIGH
37073.5,567.9,5826.7,6394.6,30678.9,False,False,HIGH
57138.9,1682.3,8058.7,9741.0,47398.0,False,False,HIGH
44414.3,222.1,176.0,398.1,44016.3,True,False,HIGH
58651.1,182.9,542.5,725.4,57925.7,True,False,HIGH
61680.4,83.4,373.5,456.9,61223.5,True,False,HIGH
53279.8,578.1,6146.1,6724.1,46555.7,False,False,HIGH
39282.4,232.5,8097.7,8330.2,30952.2,False,False,HIGH
46940.6,379.1,6870.0,7249.1,39691.5,False,False,HIGH
58966.0,2123.3,4685.2,6808.5,52157.5,False,False,HIGH
47024.0,11.7,77.0,88.7,46935.3,True,False,HIGH
38169.5,319.0,8673.3,8992.3,29177.2,False,False,HIGH
50318.8,336.1,5027.6,5363.6,44955.2,False,False,HIGH
52665.1,56.6,1360.4,1417.0,51248.1,True,False,HIGH
58029.7,2466.5,5322.3,7788.8,50240.9,False,False,HIGH
48486.4,721.3,4453.2,5174.5,43311.8,False,False,HIGH
47768.3,2946.8,3498.1,6444.9,41323.4,False,False,HIGH
47458.0,498.8,5149.6,5648.4,41809.7,False,False,HIGH
41835.8,1138.6,2256.0,3394.7,38441.2,False,False,HIGH
45777.0,0.0,4720.3,4720.3,41056.7,False,False,HIGH
52597.1,122.1,2154.0,2276.1,50321.0,True,False,HIGH
49327.9,0.0,3110.9,3110.9,46217.0,True,False,HIGH
53237.8,2736.5,3370.5,6107.0,47130.8,False,False,HIGH
44168.0,483.3,5656.7,6140.0,38028.0,False,False,HIGH
73251.6,774.6,889.7,1664.2,71587.3,True,False,HIGH
36227.6,0.0,8904.9,8904.9,27322.7,False,False,HIGH
47002.1,777.0,6345.9,7123.0,39879.1,False,False,HIGH
51489.1,2578.9,3061.1,5640.0,45849.1,False,False,HIGH
51715.6,1498.3,4062.2,5560.5,46155.1,False,False,HIGH
